index,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
104,GROParser.py,3.0,3.0,3.0,3.0,37.0,4.0,22.0,11.0,1.0,1.0,1.0,82.0,15.0,29.0,7.0,22.0,38.0,0.0,0.0,27.0,7.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.31,3.0,3.0,3.0,3.0,21,21.0,20
105,HoomdXMLParser.py,20.0,20.0,20.0,6.0,121.0,20.0,87.0,14.0,1.0,1.0,1.0,174.0,32.0,95.0,8.0,87.0,47.0,0.0,0.0,95.0,8.0,87.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,6.0,2.0,0.49,20.0,20.0,20.0,6.0,13,12.0,11
106,LAMMPSParser.py,3.0,3.0,3.0,1.0,19.0,1.0,12.0,3.0,3.0,22.0,21.0,586.0,95.0,360.0,35.0,325.0,141.0,3.0,0.0,260.0,34.0,226.0,3.0,3.0,3.0,1.0,18.0,18.0,18.0,7.0,6.0,0.39,69.0,69.0,69.0,34.0,18,16.0,16
107,MOL2Parser.py,13.0,13.0,13.0,10.0,78.0,13.0,54.0,12.0,1.0,1.0,1.0,131.0,26.0,62.0,8.0,54.0,44.0,0.0,0.0,55.0,8.0,47.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,10.0,4.0,0.71,13.0,13.0,13.0,10.0,12,12.0,10
108,PDBParser.py,1.0,1.0,1.0,1.0,14.0,3.0,10.0,5.0,1.0,3.0,2.0,98.0,21.0,33.0,9.0,24.0,44.0,2.0,0.0,31.0,9.0,22.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.33,5.0,5.0,5.0,3.0,18,19.0,16
109,PDBQTParser.py,1.0,1.0,1.0,1.0,17.0,2.0,10.0,6.0,1.0,2.0,2.0,91.0,19.0,27.0,8.0,19.0,48.0,0.0,0.0,26.0,8.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.78,3.0,3.0,3.0,2.0,17,17.0,16
110,PQRParser.py,1.0,1.0,1.0,1.0,18.0,3.0,10.0,4.0,1.0,2.0,2.0,95.0,20.0,27.0,8.0,19.0,48.0,0.0,0.0,26.0,8.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.78,3.0,3.0,3.0,2.0,26,25.0,26
111,PSFParser.py,3.0,3.0,3.0,1.0,37.0,6.0,24.0,17.0,1.0,5.0,4.0,242.0,41.0,105.0,11.0,94.0,100.0,1.0,0.0,79.0,11.0,68.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,5.0,3.0,0.95,19.0,19.0,19.0,9.0,18,17.0,16
112,PrimitivePDBParser.py,4.0,4.0,4.0,2.0,37.0,6.0,24.0,8.0,1.0,3.0,3.0,180.0,37.0,82.0,10.0,72.0,67.0,0.0,0.0,74.0,10.0,64.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,4.0,5.0,0.82,14.0,14.0,14.0,6.0,0,1.0,0
113,TOPParser.py,4.0,4.0,4.0,2.0,27.0,1.0,19.0,7.0,1.0,7.0,7.0,274.0,34.0,148.0,15.0,133.0,96.0,0.0,0.0,119.0,15.0,104.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,3.0,0.65,32.0,32.0,32.0,19.0,24,22.0,21
114,TPRParser.py,3.0,3.0,3.0,1.0,23.0,4.0,26.0,5.0,1.0,3.0,2.0,244.0,51.0,63.0,9.0,54.0,135.0,1.0,0.0,56.0,9.0,47.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,3.0,2.0,2.14,9.0,9.0,9.0,5.0,24,22.0,22
115,XYZParser.py,2.0,2.0,2.0,1.0,30.0,8.0,18.0,4.0,1.0,1.0,1.0,78.0,19.0,25.0,7.0,18.0,34.0,0.0,0.0,24.0,7.0,17.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.36,2.0,2.0,2.0,1.0,19,18.0,16
119,tables.py,2.0,2.0,2.0,2.0,94.0,5.0,10.0,13.0,0.0,2.0,1.0,298.0,39.0,171.0,1.0,170.0,89.0,1.0,0.0,15.0,1.0,14.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,0.52,4.0,4.0,4.0,4.0,17,15.0,15
121,obj.py,1.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,3.0,13.0,12.0,129.0,22.0,77.0,17.0,60.0,32.0,1.0,0.0,62.0,16.0,46.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.42,18.0,18.0,18.0,13.0,14,13.0,12
122,setting.py,1.0,1.0,1.0,1.0,149.0,0.0,0.0,0.0,0.0,1.0,0.0,191.0,12.0,149.0,0.0,149.0,37.0,1.0,0.0,15.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,18,16.0,16
127,streamlines.py,3.0,3.0,3.0,1.0,31.0,2.0,19.0,16.0,0.0,8.0,7.0,283.0,33.0,126.0,15.0,111.0,136.0,2.0,0.0,106.0,13.0,93.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,4.0,4.0,1.08,25.0,25.0,25.0,11.0,19,16.0,17
128,streamlines_3D.py,3.0,3.0,3.0,1.0,43.0,1.0,28.0,15.0,0.0,10.0,10.0,423.0,37.0,231.0,21.0,210.0,174.0,0.0,0.0,181.0,16.0,165.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,4.0,0.75,34.0,34.0,34.0,14.0,17,14.0,15
129,conf.py,1.0,1.0,1.0,1.0,15.0,0.0,4.0,0.0,1.0,4.0,3.0,319.0,80.0,69.0,8.0,61.0,170.0,1.0,0.0,43.0,7.0,36.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.46,6.0,6.0,6.0,6.0,15,15.0,13
130,GNMExample.py,2.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,3.0,13.0,5.0,8.0,1.0,2.0,0.0,13.0,5.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.08,2.0,2.0,2.0,1.0,0,0.0,0
131,amber2dcd.py,2.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,11.0,20.0,4.0,16.0,15.0,2.0,0.0,20.0,4.0,16.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.75,2.0,2.0,2.0,1.0,0,0.0,0
132,backbone_dihedral.py,6.0,6.0,6.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,20.0,54.0,5.0,49.0,17.0,32.0,2.0,54.0,5.0,49.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,1.0,0.31,6.0,6.0,6.0,1.0,0,0.0,0
133,blocks.py,3.0,3.0,3.0,1.0,12.0,0.0,6.0,0.0,0.0,3.0,2.0,71.0,20.0,41.0,7.0,34.0,11.0,9.0,1.0,41.0,7.0,34.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,0.27,9.0,9.0,9.0,3.0,0,0.0,0
134,dcd2xtc.py,2.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,9.0,12.0,3.0,9.0,11.0,2.0,0.0,12.0,3.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.92,2.0,2.0,2.0,1.0,0,0.0,0
135,capping.py,2.0,2.0,2.0,1.0,20.0,3.0,29.0,4.0,0.0,2.0,1.0,70.0,13.0,36.0,4.0,32.0,21.0,1.0,0.0,20.0,4.0,16.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.58,4.0,4.0,4.0,2.0,0,0.0,0
136,lipid_order_parameters.py,2.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,8.0,18.0,2.0,16.0,4.0,2.0,0.0,17.0,2.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.22,2.0,2.0,2.0,1.0,0,0.0,0
137,make_MthK_tetramer.py,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,5.0,12.0,1.0,11.0,9.0,1.0,0.0,12.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0,0.0,0
138,membrane-composition.py,5.0,5.0,5.0,3.0,36.0,0.0,2.0,1.0,0.0,2.0,1.0,117.0,21.0,79.0,7.0,72.0,24.0,121.0,2.0,53.0,7.0,46.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,6.0,3.0,0.3,11.0,11.0,11.0,7.0,0,0.0,0
139,membrane-leaflets.py,3.0,3.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,8.0,14.0,2.0,12.0,24.0,3.0,0.0,14.0,2.0,12.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.71,3.0,3.0,3.0,1.0,0,0.0,0
140,membrane-parameters.py,4.0,4.0,4.0,3.0,36.0,2.0,8.0,2.0,0.0,2.0,1.0,137.0,30.0,76.0,7.0,69.0,38.0,25.0,1.0,49.0,7.0,42.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,3.0,0.5,8.0,8.0,8.0,7.0,0,0.0,0
141,multimers-analysis.py,4.0,4.0,4.0,2.0,26.0,3.0,19.0,6.0,0.0,8.0,7.0,261.0,47.0,146.0,9.0,137.0,69.0,2.0,0.0,141.0,9.0,132.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,6.0,4.0,0.47,38.0,38.0,38.0,19.0,0,0.0,0
142,nativecontacts.py,3.0,3.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,18.0,20.0,4.0,16.0,29.0,4.0,1.0,20.0,4.0,16.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.45,3.0,3.0,3.0,1.0,0,0.0,0
143,pdb2charmm.py,2.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,8.0,12.0,4.0,8.0,7.0,2.0,0.0,12.0,4.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.58,2.0,2.0,2.0,1.0,0,0.0,0
144,potential_profile.py,3.0,3.0,3.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,14.0,38.0,3.0,35.0,27.0,3.0,0.0,37.0,3.0,34.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.71,3.0,3.0,3.0,1.0,0,0.0,0
145,radial_distribution_function.py,5.0,5.0,5.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,22.0,55.0,8.0,47.0,37.0,16.0,1.0,55.0,8.0,47.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,0.67,5.0,5.0,5.0,1.0,0,0.0,0
146,rmsd.py,2.0,2.0,2.0,1.0,41.0,11.0,21.0,24.0,0.0,2.0,1.0,117.0,28.0,56.0,9.0,47.0,38.0,3.0,0.0,56.0,9.0,47.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.68,5.0,5.0,5.0,2.0,0,0.0,0
147,rmsd_groups.py,1.0,1.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,14.0,49.0,4.0,45.0,24.0,1.0,0.0,37.0,4.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.49,1.0,1.0,1.0,1.0,0,0.0,0
148,rmsfit.py,4.0,4.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,11.0,27.0,7.0,20.0,10.0,5.0,1.0,26.0,7.0,19.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,0.37,4.0,4.0,4.0,1.0,0,0.0,0
149,rmsfit_qcp.py,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,16.0,36.0,4.0,32.0,30.0,2.0,0.0,31.0,4.0,27.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.83,2.0,2.0,2.0,1.0,0,0.0,0
150,rotational_autocorrelation.py,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,6.0,15.0,3.0,12.0,6.0,1.0,0.0,14.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,1.0,0,0.0,0
151,schlitter_determ.py,2.0,2.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,6.0,31.0,3.0,28.0,24.0,2.0,0.0,31.0,3.0,28.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.77,2.0,2.0,2.0,1.0,0,0.0,0
152,schlitter_quasiharmonic.py,4.0,4.0,4.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,10.0,44.0,3.0,41.0,4.0,8.0,1.0,44.0,3.0,41.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,0.09,4.0,4.0,4.0,1.0,0,0.0,0
156,test_align.py,1.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,2.0,12.0,12.0,145.0,22.0,94.0,34.0,57.0,34.0,0.0,0.0,81.0,29.0,52.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.36,15.0,15.0,15.0,12.0,43,41.0,36
157,test_base.py,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,8.0,8.0,77.0,18.0,42.0,17.0,25.0,17.0,0.0,0.0,37.0,15.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4,8.0,8.0,8.0,8.0,28,23.0,26
158,test_density.py,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,13.0,13.0,145.0,30.0,96.0,31.0,65.0,20.0,0.0,0.0,64.0,26.0,38.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.21,15.0,15.0,15.0,13.0,27,26.0,24
160,test_hbonds.py,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,5.0,20.0,20.0,196.0,30.0,143.0,35.0,108.0,28.0,0.0,0.0,111.0,34.0,77.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.2,25.0,25.0,25.0,20.0,30,28.0,26
161,test_helanal.py,2.0,2.0,2.0,1.0,20.0,1.0,11.0,5.0,0.0,5.0,4.0,150.0,18.0,89.0,17.0,72.0,43.0,1.0,0.0,47.0,14.0,33.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,0.48,11.0,11.0,11.0,7.0,22,20.0,20
162,test_hole.py,3.0,3.0,3.0,2.0,13.0,0.0,9.0,3.0,1.0,5.0,5.0,112.0,15.0,66.0,23.0,40.0,31.0,0.0,0.0,59.0,22.0,37.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,3.0,0.47,15.0,15.0,15.0,11.0,22,21.0,17
163,test_leaflet.py,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,44.0,7.0,21.0,12.0,9.0,16.0,0.0,0.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.76,4.0,4.0,4.0,3.0,18,19.0,16
164,test_persistencelength.py,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,10.0,10.0,90.0,17.0,58.0,30.0,28.0,15.0,0.0,0.0,46.0,19.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.26,10.0,10.0,10.0,10.0,21,20.0,19
165,test_psa.py,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,6.0,74.0,11.0,48.0,15.0,33.0,16.0,0.0,0.0,43.0,15.0,28.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.33,7.0,7.0,7.0,6.0,31,30.0,24
166,test_rdf.py,1.0,1.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,9.0,9.0,107.0,30.0,49.0,16.0,33.0,28.0,0.0,0.0,46.0,14.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.57,10.0,10.0,10.0,9.0,25,22.0,23
167,test_rms.py,1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,1.0,5.0,5.0,72.0,16.0,40.0,14.0,26.0,17.0,0.0,0.0,36.0,14.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.42,7.0,7.0,7.0,5.0,40,40.0,35
168,test_waterdynamics.py,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,6.0,6.0,55.0,9.0,31.0,13.0,18.0,15.0,0.0,0.0,31.0,13.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.48,6.0,6.0,6.0,6.0,27,23.0,23
171,reference.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,262.0,50.0,152.0,21.0,131.0,63.0,0.0,0.0,101.0,17.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,18,16.0,16
172,test_coordinates.py,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,4.0,22.0,22.0,193.0,35.0,134.0,43.0,91.0,27.0,0.0,0.0,102.0,37.0,65.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.2,28.0,28.0,28.0,22.0,1,1.0,1
173,test_dcd.py,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,11.0,55.0,55.0,569.0,91.0,456.0,93.0,363.0,47.0,0.0,0.0,339.0,80.0,259.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.1,76.0,76.0,76.0,55.0,47,45.0,45
174,test_dlpoly.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,12.0,32.0,32.0,196.0,55.0,141.0,52.0,89.0,0.0,0.0,0.0,123.0,50.0,73.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,36.0,36.0,36.0,32.0,50,49.0,42
175,test_dms.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,14.0,14.0,83.0,19.0,60.0,23.0,37.0,4.0,0.0,0.0,51.0,23.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07,14.0,14.0,14.0,14.0,49,46.0,43
176,test_gms.py,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,10.0,10.0,89.0,14.0,67.0,16.0,51.0,8.0,0.0,0.0,46.0,16.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.12,11.0,11.0,11.0,10.0,47,44.0,39
178,test_lammps.py,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,43.0,43.0,249.0,54.0,183.0,62.0,121.0,12.0,0.0,0.0,156.0,59.0,97.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.07,48.0,48.0,48.0,43.0,31,30.0,25
179,test_mol2.py,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,16.0,16.0,122.0,22.0,79.0,24.0,55.0,22.0,0.0,0.0,79.0,24.0,55.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.28,18.0,18.0,18.0,16.0,47,43.0,40
180,test_netcdf.py,1.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,8.0,26.0,26.0,349.0,53.0,277.0,56.0,221.0,19.0,0.0,0.0,193.0,47.0,146.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,3.0,0.07,44.0,44.0,44.0,30.0,44,40.0,38
181,test_pdb.py,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,15.0,77.0,77.0,718.0,121.0,533.0,141.0,391.0,65.0,0.0,0.0,369.0,108.0,261.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.12,98.0,98.0,98.0,77.0,68,63.0,59
182,test_pdbqt.py,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,10.0,10.0,88.0,15.0,52.0,18.0,34.0,23.0,0.0,0.0,49.0,18.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.44,11.0,11.0,11.0,10.0,46,47.0,39
183,test_pqr.py,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,2.0,11.0,11.0,105.0,15.0,86.0,21.0,65.0,5.0,0.0,0.0,60.0,21.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.06,12.0,12.0,12.0,11.0,50,45.0,42
184,test_reader_api.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,7.0,51.0,50.0,265.0,64.0,170.0,60.0,110.0,31.0,1.0,0.0,166.0,60.0,106.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,0.18,55.0,55.0,55.0,53.0,27,24.0,24
185,test_timestep_api.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,21.0,23.0,23.0,212.0,54.0,127.0,70.0,57.0,31.0,0.0,0.0,103.0,55.0,48.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.24,24.0,24.0,24.0,23.0,46,40.0,40
186,test_trj.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,5.0,18.0,18.0,111.0,26.0,82.0,31.0,51.0,4.0,0.0,0.0,69.0,30.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.05,18.0,18.0,18.0,18.0,33,30.0,28
187,test_trz.py,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,5.0,25.0,25.0,244.0,51.0,185.0,42.0,143.0,9.0,0.0,0.0,154.0,41.0,113.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.05,32.0,32.0,32.0,25.0,29,28.0,25
188,test_xdr.py,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,19.0,54.0,54.0,712.0,119.0,543.0,117.0,422.0,57.0,0.0,0.0,392.0,87.0,305.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,2.0,0.1,73.0,73.0,73.0,54.0,37,30.0,32
189,test_xyz.py,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,6.0,10.0,10.0,91.0,18.0,70.0,24.0,46.0,3.0,0.0,0.0,61.0,21.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.04,15.0,15.0,15.0,10.0,53,51.0,44
190,create_data.py,2.0,2.0,2.0,1.0,6.0,0.0,7.0,0.0,0.0,3.0,2.0,26.0,6.0,20.0,5.0,15.0,0.0,2.0,0.0,20.0,5.0,15.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,6.0,6.0,6.0,3.0,8,7.0,8
191,datafiles.py,1.0,1.0,1.0,1.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,274.0,45.0,201.0,1.0,200.0,67.0,1.0,0.0,132.0,1.0,131.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33,1.0,1.0,1.0,1.0,60,54.0,53
193,capture_err.py,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,14.0,13.0,128.0,18.0,63.0,20.0,43.0,48.0,1.0,0.0,57.0,20.0,37.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.76,19.0,19.0,19.0,14.0,14,11.0,11
194,knownfailure.py,1.0,1.0,1.0,1.0,11.0,0.0,13.0,3.0,0.0,4.0,3.0,55.0,8.0,19.0,6.0,13.0,29.0,1.0,0.0,18.0,6.0,12.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.53,7.0,7.0,7.0,7.0,14,11.0,11
195,memleak.py,2.0,2.0,2.0,1.0,8.0,0.0,8.0,2.0,3.0,5.0,4.0,104.0,14.0,47.0,11.0,36.0,45.0,1.0,0.0,44.0,11.0,33.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,2.0,0.96,10.0,10.0,10.0,5.0,14,11.0,11
196,test_altloc.py,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,5.0,5.0,58.0,6.0,36.0,11.0,25.0,17.0,0.0,0.0,36.0,11.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.47,6.0,6.0,6.0,5.0,17,17.0,15
197,test_atomgroup.py,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,28.0,335.0,335.0,2208.0,471.0,1554.0,390.0,1164.0,212.0,0.0,0.0,1395.0,378.0,1017.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,0.14,371.0,371.0,371.0,338.0,43,42.0,36
198,test_atomselections.py,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,13.0,98.0,98.0,790.0,177.0,549.0,146.0,403.0,71.0,0.0,0.0,443.0,124.0,319.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.13,109.0,109.0,109.0,98.0,43,40.0,37
199,test_deprecated.py,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,7.0,7.0,66.0,11.0,37.0,16.0,21.0,18.0,0.0,0.0,37.0,16.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.49,14.0,14.0,14.0,7.0,23,24.0,20
200,test_distances.py,1.0,1.0,1.0,1.0,11.0,0.0,9.0,1.0,22.0,50.0,50.0,708.0,111.0,522.0,92.0,430.0,100.0,0.0,0.0,417.0,89.0,328.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.19,61.0,61.0,61.0,50.0,50,49.0,45
201,test_imports.py,2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,2.0,2.0,38.0,5.0,17.0,6.0,11.0,16.0,0.0,0.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.94,5.0,5.0,5.0,4.0,17,15.0,15
202,test_lammpsdata.py,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,6.0,15.0,15.0,151.0,28.0,103.0,32.0,71.0,20.0,0.0,0.0,86.0,25.0,61.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.19,23.0,23.0,23.0,15.0,36,31.0,31
