index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
23,sas.h,0.0,0.0,0.0,36.0,277.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,36.0,233.0,233.0,0.0,10.0,0.0,44.0,220.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
24,SparseLU_kernel_bmod.h,3.0,32.0,5.0,14.0,85.0,37.0,5.0,5.0,5.0,1.0,38.0,3.0,32.0,5.0,0.0,2.0,130.0,14.0,82.0,42.0,39.0,37.0,0.0,3.0,54.0,65.0,31.0,1.0,33.0,6.0,6.0,6.0,1.0,1.0,0.45,9.0,9.0,9.0,2.0,0.0
25,Solvent.hpp,0.0,1.0,0.0,9.0,33.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,59.0,9.0,25.0,18.0,6.0,18.0,0.0,8.0,14.0,23.0,17.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.72,9.0,9.0,9.0,9.0,0.0
30,PhysicalConstants.hpp,0.0,0.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,1.0,1.0,11.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
31,SparseLU_heap_relax_snode.h,4.0,65.0,18.0,10.0,73.0,57.0,12.0,12.0,14.0,1.0,77.0,4.0,65.0,18.0,0.0,1.0,127.0,10.0,70.0,17.0,37.0,57.0,0.0,3.0,48.0,62.0,14.0,1.0,47.0,12.0,12.0,14.0,1.0,4.0,0.81,12.0,12.0,14.0,1.0,0.0
32,SelfadjointRank2Update.h,0.0,9.0,0.0,17.0,63.0,16.0,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,0.0,2.0,93.0,17.0,60.0,38.0,15.0,16.0,0.0,3.0,25.0,37.0,31.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.27,4.0,4.0,4.0,2.0,0.0
33,mst_vil.c,1.0,38.0,0.0,18.0,155.0,10.0,7.0,7.0,8.0,1.0,39.0,1.0,38.0,0.0,0.0,4.0,183.0,18.0,150.0,11.0,121.0,10.0,0.0,5.0,133.0,161.0,11.0,0.0,150.0,14.0,14.0,16.0,3.0,5.0,0.07,28.0,28.0,30.0,6.0,0.0
35,MatrixPower.h,0.0,8.0,1.0,63.0,358.0,101.0,2.0,2.0,2.0,1.0,9.0,0.0,7.0,1.0,4.0,29.0,509.0,63.0,336.0,183.0,134.0,98.0,16.0,8.0,168.0,237.0,121.0,4.0,112.0,10.0,10.0,11.0,4.0,3.0,0.29,61.0,58.0,65.0,38.0,0.0
37,procinterpol.c,2.0,24.0,0.0,38.0,224.0,10.0,5.0,5.0,5.0,1.0,26.0,2.0,24.0,0.0,0.0,9.0,272.0,38.0,218.0,27.0,172.0,10.0,0.0,6.0,209.0,251.0,27.0,0.0,224.0,9.0,9.0,9.0,1.0,2.0,0.05,42.0,42.0,42.0,9.0,0.0
38,smooth.h,0.0,0.0,0.0,8.0,98.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,8.0,91.0,91.0,0.0,10.0,0.0,7.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
