index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_bugs,fastread_bugs
0,Action_Bounds.h,0.0,1.0,0.0,0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,0.0,18.0,15.0,1.0,1.0,0.0,4.0,15.0,16.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.06,1.0,1.0,1.0,1.0,1.0,5
1,Action.h,0.0,1.0,0.0,0.0,21.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,0.0,13.0,11.0,4.0,31.0,0.0,8.0,6.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.38,1.0,1.0,1.0,1.0,10.0,11
2,version.c,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3,AtomMap.h,0.0,1.0,0.0,2.0,31.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,40.0,2.0,26.0,23.0,3.0,8.0,0.0,5.0,23.0,26.0,23.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.31,3.0,3.0,3.0,3.0,1.0,0
4,MapAtom.h,0.0,1.0,0.0,2.0,40.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,19.0,43.0,2.0,36.0,33.0,19.0,9.0,0.0,4.0,34.0,53.0,33.0,0.0,20.0,1.0,1.0,1.0,1.0,0.0,0.25,19.0,19.0,19.0,19.0,1.0,0
5,Topology.h,0.0,1.0,0.0,6.0,188.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,58.0,228.0,6.0,174.0,161.0,61.0,47.0,0.0,14.0,162.0,222.0,161.0,0.0,61.0,2.0,2.0,2.0,1.0,1.0,0.27,60.0,60.0,60.0,58.0,9.0,6
6,FileIO_Std.h,0.0,1.0,0.0,0.0,25.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,27.0,0.0,20.0,17.0,3.0,4.0,0.0,5.0,17.0,20.0,17.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.2,3.0,3.0,3.0,3.0,0.0,0
8,FileIO.h,0.0,1.0,0.0,0.0,21.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,0.0,17.0,15.0,12.0,27.0,0.0,4.0,14.0,15.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.59,1.0,1.0,1.0,1.0,0.0,0
9,ProgressBar.h,0.0,1.0,0.0,0.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,32.0,0.0,27.0,21.0,2.0,2.0,0.0,3.0,19.0,24.0,21.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.07,5.0,5.0,5.0,4.0,0.0,0
10,DataIO_Xplor.h,0.0,1.0,0.0,0.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,19.0,0.0,14.0,11.0,4.0,2.0,0.0,4.0,10.0,15.0,11.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.14,5.0,5.0,5.0,5.0,0.0,0
11,DataIO.h,0.0,1.0,0.0,0.0,32.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,39.0,0.0,25.0,21.0,7.0,12.0,0.0,7.0,17.0,22.0,20.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.48,5.0,5.0,5.0,5.0,2.0,2
12,Action_SetVelocity.h,0.0,1.0,0.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,22.0,1.0,15.0,12.0,1.0,1.0,0.0,5.0,11.0,13.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07,2.0,2.0,2.0,2.0,1.0,5
13,Random.h,0.0,1.0,0.0,0.0,23.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,59.0,0.0,20.0,16.0,1.0,36.0,0.0,3.0,16.0,17.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.8,1.0,1.0,1.0,1.0,0.0,0
14,Analysis_TI.cpp,1.0,43.0,2.0,6.0,176.0,11.0,10.0,9.0,10.0,5.0,45.0,1.0,43.0,2.0,0.0,4.0,189.0,6.0,172.0,32.0,142.0,11.0,0.0,4.0,160.0,201.0,31.0,0.0,170.0,19.0,19.0,19.0,9.0,4.0,0.06,40.0,34.0,40.0,23.0,8.0,9
15,Analysis_TI.h,0.0,1.0,0.0,2.0,24.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,26.0,2.0,19.0,16.0,1.0,6.0,0.0,5.0,15.0,17.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.32,2.0,2.0,2.0,2.0,2.0,6
16,CpptrajStdio.h,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,9.0,9.0,0.0,11.0,0.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,7.0,7
17,DataSet_Mesh.h,0.0,2.0,0.0,1.0,53.0,20.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,14.0,74.0,1.0,48.0,37.0,17.0,20.0,0.0,5.0,41.0,55.0,36.0,0.0,19.0,2.0,2.0,2.0,1.0,1.0,0.42,15.0,15.0,15.0,14.0,6.0,6
18,StringRoutines.h,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,16.0,16.0,0.0,22.0,1.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,2.0,2
19,Action_Molsurf.cpp,2.0,26.0,3.0,24.0,207.0,37.0,7.0,7.0,7.0,2.0,30.0,2.0,26.0,3.0,0.0,8.0,265.0,24.0,204.0,57.0,170.0,37.0,0.0,3.0,149.0,203.0,47.0,0.0,156.0,20.0,20.0,20.0,13.0,4.0,0.18,54.0,54.0,54.0,23.0,1.0,4
21,Action_Molsurf.h,0.0,1.0,0.0,4.0,48.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,74.0,4.0,43.0,40.0,1.0,24.0,0.0,5.0,39.0,42.0,41.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.56,2.0,2.0,2.0,2.0,1.0,4
22,molsurf.h,0.0,0.0,0.0,20.0,168.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,20.0,145.0,145.0,0.0,71.0,0.0,23.0,117.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0
23,FileIO_Bzip2.h,0.0,0.0,0.0,1.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,Action_Strip.cpp,2.0,11.0,2.0,18.0,80.0,26.0,3.0,3.0,3.0,1.0,15.0,2.0,11.0,2.0,0.0,7.0,124.0,18.0,77.0,15.0,50.0,26.0,0.0,3.0,39.0,60.0,11.0,0.0,49.0,11.0,11.0,11.0,5.0,2.0,0.34,21.0,21.0,21.0,11.0,2.0,5
26,Action_Strip.h,0.0,1.0,0.0,2.0,35.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,41.0,2.0,31.0,24.0,5.0,4.0,0.0,4.0,21.0,29.0,24.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.13,8.0,8.0,8.0,8.0,1.0,4
27,ParmFile.h,0.0,2.0,0.0,0.0,28.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,30.0,0.0,23.0,16.0,5.0,3.0,0.0,5.0,14.0,20.0,15.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.13,6.0,6.0,6.0,6.0,2.0,2
28,Analysis_Hist.cpp,3.0,41.0,6.0,48.0,546.0,132.0,10.0,10.0,11.0,3.0,50.0,3.0,41.0,6.0,0.0,13.0,713.0,48.0,536.0,101.0,421.0,132.0,0.0,10.0,332.0,470.0,77.0,3.0,390.0,32.0,30.0,34.0,12.0,5.0,0.25,136.0,131.0,143.0,44.0,6.0,10
30,Analysis_Hist.h,0.0,1.0,0.0,3.0,53.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,59.0,3.0,47.0,44.0,1.0,21.0,0.0,6.0,42.0,43.0,42.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.45,1.0,1.0,1.0,1.0,2.0,7
31,Trajout_Single.h,0.0,1.0,0.0,1.0,30.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,53.0,1.0,26.0,23.0,2.0,22.0,0.0,4.0,17.0,21.0,19.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.85,3.0,3.0,3.0,3.0,6.0,7
32,Constants.h,0.0,0.0,0.0,0.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,18.0,18.0,16.0,32.0,0.0,3.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,4.0,4
33,DataSet_double.h,0.0,1.0,0.0,0.0,30.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,36.0,0.0,25.0,22.0,13.0,6.0,0.0,5.0,21.0,35.0,22.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.24,14.0,14.0,14.0,14.0,7.0,8
34,DataSet_MatrixDbl.h,0.0,1.0,0.0,0.0,49.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,29.0,63.0,0.0,43.0,40.0,28.0,19.0,0.0,6.0,41.0,70.0,39.0,0.0,31.0,1.0,1.0,1.0,1.0,0.0,0.44,29.0,29.0,29.0,29.0,6.0,6
35,DataSet_GridFlt.h,0.0,2.0,0.0,0.0,49.0,13.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,21.0,62.0,0.0,44.0,31.0,24.0,13.0,0.0,5.0,32.0,55.0,31.0,0.0,24.0,2.0,2.0,2.0,1.0,1.0,0.3,23.0,23.0,23.0,21.0,12.0,14
36,DataSet_Coords_REF.h,0.0,1.0,0.0,0.0,30.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,44.0,0.0,25.0,20.0,10.0,15.0,0.0,5.0,20.0,32.0,20.0,0.0,12.0,2.0,2.0,2.0,1.0,1.0,0.6,12.0,12.0,12.0,11.0,6.0,6
37,DataSet_Coords.h,0.0,1.0,0.0,0.0,25.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,38.0,0.0,20.0,17.0,8.0,15.0,0.0,5.0,13.0,21.0,18.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.75,7.0,7.0,7.0,7.0,1.0,0
38,ArgList.h,0.0,1.0,0.0,0.0,50.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,96.0,0.0,45.0,42.0,8.0,46.0,0.0,5.0,41.0,50.0,42.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.02,9.0,9.0,9.0,9.0,4.0,5
39,Parm_Gromacs.h,0.0,1.0,0.0,6.0,69.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,12.0,76.0,6.0,64.0,57.0,7.0,5.0,0.0,5.0,49.0,61.0,54.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.08,12.0,12.0,12.0,12.0,1.0,1
40,ParmIO.h,0.0,1.0,0.0,0.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,11.0,9.0,6.0,1.0,0.0,7.0,8.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0
41,BufferedLine.h,0.0,3.0,0.0,2.0,45.0,18.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,57.0,2.0,40.0,26.0,11.0,18.0,0.0,5.0,31.0,41.0,27.0,0.0,14.0,2.0,2.0,3.0,1.0,1.0,0.45,9.0,9.0,10.0,6.0,0.0,0
42,Cluster_HierAgglo.cpp,0.0,24.0,4.0,15.0,274.0,61.0,6.0,6.0,6.0,2.0,28.0,0.0,19.0,3.0,0.0,11.0,346.0,15.0,210.0,47.0,146.0,56.0,44.0,24.0,120.0,185.0,41.0,2.0,142.0,15.0,13.0,15.0,8.0,4.0,0.27,64.0,62.0,65.0,29.0,7.0,5
44,Cluster_HierAgglo.h,0.0,1.0,0.0,0.0,36.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,39.0,0.0,21.0,18.0,1.0,5.0,7.0,11.0,18.0,19.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.24,1.0,1.0,1.0,1.0,1.0,1
45,TrajFrameCounter.h,0.0,1.0,0.0,0.0,30.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,45.0,0.0,26.0,23.0,11.0,22.0,0.0,4.0,25.0,36.0,23.0,0.0,13.0,1.0,1.0,2.0,1.0,0.0,0.85,11.0,11.0,12.0,11.0,0.0,0
46,Analysis_State.h,0.0,2.0,0.0,3.0,94.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,20.0,101.0,3.0,88.0,63.0,29.0,8.0,0.0,6.0,63.0,90.0,59.0,0.0,31.0,4.0,4.0,4.0,1.0,2.0,0.09,27.0,27.0,27.0,20.0,2.0,5
48,Analysis.h,0.0,1.0,0.0,0.0,15.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,0.0,7.0,5.0,2.0,8.0,0.0,8.0,4.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.14,1.0,1.0,1.0,1.0,1.0,4
49,Traj_Mol2File.cpp,0.0,14.0,2.0,13.0,153.0,39.0,4.0,4.0,5.0,2.0,16.0,0.0,14.0,2.0,0.0,11.0,204.0,13.0,151.0,32.0,105.0,39.0,0.0,2.0,85.0,132.0,25.0,0.0,107.0,12.0,12.0,16.0,8.0,2.0,0.26,47.0,47.0,51.0,30.0,2.0,2
50,Traj_Mol2File.h,0.0,1.0,0.0,2.0,29.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,39.0,2.0,24.0,21.0,3.0,8.0,0.0,5.0,21.0,24.0,21.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.33,3.0,3.0,3.0,3.0,2.0,3
51,Range.h,0.0,1.0,0.0,3.0,32.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,44.0,3.0,27.0,24.0,9.0,9.0,0.0,5.0,25.0,34.0,24.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.33,9.0,9.0,9.0,9.0,0.0,0
54,Analysis_Modes.h,0.0,1.0,0.0,6.0,47.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,53.0,6.0,41.0,38.0,1.0,2.0,0.0,6.0,38.0,39.0,38.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05,1.0,1.0,1.0,1.0,3.0,4
55,DataSet_Modes.h,0.0,1.0,0.0,3.0,51.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,58.0,3.0,47.0,44.0,19.0,19.0,0.0,4.0,42.0,63.0,44.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.4,21.0,21.0,21.0,21.0,9.0,6
56,Action_Unwrap.cpp,1.0,18.0,2.0,12.0,94.0,15.0,5.0,5.0,5.0,1.0,22.0,1.0,18.0,2.0,0.0,5.0,120.0,12.0,91.0,12.0,67.0,15.0,0.0,3.0,43.0,66.0,7.0,0.0,59.0,11.0,11.0,11.0,5.0,2.0,0.16,23.0,23.0,23.0,9.0,3.0,8
57,Action_Unwrap.h,0.0,1.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,24.0,1.0,18.0,15.0,1.0,0.0,0.0,5.0,14.0,16.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,7
58,ImageRoutines.h,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,14.0,14.0,0.0,0.0,0.0,5.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
59,Action_Dipole.cpp,2.0,22.0,7.0,20.0,139.0,50.0,5.0,5.0,5.0,2.0,31.0,2.0,22.0,7.0,0.0,6.0,204.0,20.0,134.0,32.0,97.0,50.0,0.0,5.0,85.0,117.0,27.0,0.0,90.0,9.0,9.0,9.0,5.0,4.0,0.37,32.0,32.0,32.0,17.0,8.0,13
61,Action_Dipole.h,0.0,1.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,1.0,17.0,14.0,1.0,0.0,0.0,6.0,14.0,16.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7
62,Analysis_Statistics.h,0.0,1.0,0.0,4.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,39.0,4.0,26.0,23.0,1.0,1.0,0.0,8.0,23.0,24.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04,1.0,1.0,1.0,1.0,1.0,4
63,Array1D.h,0.0,1.0,0.0,0.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,29.0,0.0,22.0,19.0,7.0,1.0,0.0,6.0,18.0,26.0,19.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.05,8.0,8.0,8.0,8.0,0.0,0
64,DataSet_integer.h,0.0,2.0,0.0,0.0,37.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,13.0,44.0,0.0,32.0,22.0,16.0,7.0,0.0,5.0,23.0,37.0,21.0,0.0,16.0,3.0,3.0,3.0,1.0,2.0,0.22,15.0,15.0,15.0,13.0,7.0,7
65,DataSet_float.h,0.0,1.0,0.0,0.0,25.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,29.0,0.0,20.0,17.0,9.0,4.0,0.0,5.0,16.0,26.0,17.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.2,10.0,10.0,10.0,10.0,7.0,6
66,DataSet_string.h,0.0,1.0,0.0,0.0,25.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,28.0,0.0,19.0,16.0,8.0,3.0,0.0,6.0,15.0,24.0,16.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.16,9.0,9.0,9.0,9.0,6.0,6
67,Parm_PDB.cpp,0.0,21.0,4.0,5.0,89.0,17.0,6.0,6.0,6.0,3.0,23.0,0.0,17.0,4.0,0.0,4.0,103.0,5.0,68.0,18.0,47.0,17.0,8.0,14.0,45.0,67.0,18.0,0.0,49.0,19.0,19.0,22.0,9.0,5.0,0.25,22.0,22.0,25.0,12.0,3.0,1
68,Parm_PDB.h,0.0,1.0,0.0,0.0,21.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,21.0,0.0,17.0,14.0,4.0,3.0,0.0,4.0,12.0,18.0,14.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.18,6.0,6.0,6.0,6.0,0.0,0
69,PDBfile.h,0.0,1.0,0.0,2.0,46.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,74.0,2.0,40.0,37.0,2.0,29.0,0.0,6.0,32.0,36.0,34.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.72,3.0,3.0,3.0,3.0,3.0,1
70,Timer.h,0.0,2.0,0.0,0.0,19.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,26.0,0.0,16.0,11.0,3.0,7.0,0.0,3.0,11.0,14.0,11.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.44,3.0,3.0,3.0,3.0,3.0,4
71,Traj_AmberRestart.cpp,0.0,19.0,3.0,21.0,288.0,78.0,5.0,5.0,5.0,2.0,22.0,0.0,19.0,3.0,0.0,15.0,380.0,21.0,284.0,47.0,209.0,78.0,0.0,4.0,149.0,224.0,32.0,0.0,192.0,18.0,18.0,19.0,15.0,5.0,0.27,75.0,75.0,82.0,38.0,5.0,5
72,Traj_AmberRestart.h,0.0,1.0,0.0,3.0,41.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,3.0,36.0,33.0,1.0,16.0,0.0,5.0,33.0,34.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.44,1.0,1.0,1.0,1.0,4.0,6
73,posixstat.h,0.0,0.0,0.0,24.0,87.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,20.0,0.0,0.0,0.0,40.0,42.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,Action_Rmsd.cpp,2.0,44.0,7.0,19.0,312.0,72.0,10.0,10.0,11.0,4.0,53.0,2.0,44.0,7.0,0.0,7.0,398.0,19.0,308.0,56.0,238.0,72.0,0.0,4.0,170.0,243.0,38.0,0.0,205.0,26.0,26.0,28.0,15.0,4.0,0.23,73.0,73.0,79.0,31.0,10.0,15
77,Action_Rmsd.h,0.0,1.0,0.0,1.0,50.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,57.0,1.0,43.0,39.0,1.0,30.0,0.0,7.0,39.0,40.0,39.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,1.0,1.0,8.0,12
78,Action_SymmetricRmsd.h,0.0,1.0,0.0,1.0,25.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,27.0,1.0,19.0,16.0,1.0,9.0,0.0,6.0,15.0,17.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47,2.0,2.0,2.0,2.0,4.0,7
79,ReferenceAction.h,0.0,3.0,0.0,2.0,42.0,15.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,52.0,2.0,37.0,23.0,13.0,15.0,0.0,5.0,25.0,34.0,21.0,0.0,13.0,4.0,4.0,4.0,1.0,2.0,0.41,10.0,10.0,10.0,7.0,8.0,6
80,SymmetricRmsdCalc.h,0.0,1.0,0.0,0.0,32.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,38.0,0.0,26.0,23.0,5.0,13.0,0.0,6.0,23.0,28.0,23.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.5,5.0,5.0,5.0,5.0,0.0,0
81,Action_Surf.h,0.0,1.0,0.0,2.0,32.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,46.0,2.0,28.0,24.0,1.0,12.0,0.0,4.0,23.0,25.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.43,2.0,2.0,2.0,2.0,1.0,4
82,Analysis_Wavelet.h,0.0,1.0,0.0,2.0,28.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,2.0,23.0,20.0,1.0,7.0,0.0,5.0,22.0,23.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0,4.0,7
83,ComplexArray.h,0.0,1.0,0.0,0.0,30.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,41.0,0.0,26.0,23.0,6.0,13.0,0.0,4.0,22.0,29.0,23.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.5,7.0,7.0,7.0,7.0,0.0,0
84,Action_CreateCrd.cpp,0.0,11.0,2.0,6.0,55.0,8.0,2.0,2.0,3.0,1.0,12.0,0.0,11.0,2.0,0.0,5.0,69.0,6.0,53.0,8.0,37.0,8.0,0.0,2.0,21.0,33.0,7.0,0.0,26.0,5.0,5.0,5.0,3.0,2.0,0.15,12.0,12.0,13.0,9.0,1.0,5
85,Action_CreateCrd.h,0.0,1.0,0.0,1.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,20.0,1.0,14.0,11.0,1.0,0.0,0.0,5.0,10.0,12.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,5
87,Action_ReplicateCell.cpp,1.0,34.0,3.0,12.0,172.0,21.0,9.0,9.0,9.0,5.0,38.0,1.0,32.0,3.0,0.0,5.0,205.0,12.0,161.0,25.0,121.0,21.0,4.0,9.0,99.0,142.0,23.0,0.0,119.0,22.0,22.0,23.0,11.0,4.0,0.13,43.0,43.0,44.0,27.0,3.0,6
88,Action_ReplicateCell.h,0.0,1.0,0.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,34.0,1.0,25.0,22.0,1.0,1.0,0.0,7.0,21.0,23.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04,2.0,2.0,2.0,2.0,2.0,5
89,Action_NAstruct.cpp,2.0,51.0,11.0,56.0,994.0,258.0,8.0,8.0,9.0,3.0,62.0,2.0,40.0,10.0,0.0,19.0,1279.0,56.0,767.0,188.0,606.0,244.0,151.0,91.0,522.0,668.0,170.0,0.0,498.0,30.0,30.0,32.0,16.0,7.0,0.32,146.0,146.0,168.0,61.0,12.0,16
