Unnamed: 0,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
8694,src/KOKKOS/pair_lj_charmm_coul_long_kokkos.h,6595fde,0.0,0.0,0.0,28.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.0,26.0,88.0,85.0,0.0,24.0,5.0,9.0,65.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.0
8695,src/KOKKOS/pair_eam_alloy_kokkos.cpp,6595fde,6.0,28.0,3.0,215.0,816.0,142.0,6.0,6.0,7.0,1.0,37.0,6.0,28.0,3.0,0.0,27.0,1173.0,215.0,796.0,225.0,582.0,142.0,1.0,19.0,549.0,711.0,169.0,0.0,542.0,36.0,36.0,39.0,5.0,4.0,0.18,161.0,161.0,183.0,34.0,1.0
8696,src/KOKKOS/pair_reax_c_kokkos.h,6595fde,0.0,3.0,0.0,119.0,363.0,17.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,15.0,498.0,117.0,343.0,317.0,21.0,17.0,5.0,17.0,329.0,333.0,208.0,0.0,125.0,1.0,1.0,1.0,1.0,0.0,0.05,15.0,15.0,15.0,15.0,1.0
8697,src/KOKKOS/pair_buck_coul_cut_kokkos.cpp,6595fde,3.0,20.0,0.0,60.0,261.0,46.0,3.0,3.0,4.0,1.0,23.0,3.0,20.0,0.0,0.0,11.0,367.0,60.0,237.0,64.0,167.0,46.0,1.0,23.0,149.0,181.0,36.0,0.0,145.0,11.0,11.0,13.0,1.0,2.0,0.19,38.0,38.0,44.0,11.0,1.0
8698,src/KOKKOS/pair_buck_coul_cut_kokkos.h,6595fde,0.0,2.0,0.0,29.0,91.0,30.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,150.0,27.0,79.0,75.0,2.0,30.0,5.0,9.0,71.0,73.0,57.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.38,3.0,3.0,3.0,3.0,1.0
8699,src/KOKKOS/pair_coul_cut_kokkos.h,6595fde,0.0,4.0,0.0,27.0,95.0,26.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,148.0,25.0,83.0,75.0,4.0,26.0,5.0,9.0,58.0,61.0,57.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.31,4.0,4.0,4.0,4.0,1.0
8700,src/KOKKOS/pair_lj_class2_coul_long_kokkos.cpp,6595fde,4.0,25.0,1.0,77.0,376.0,48.0,4.0,4.0,4.0,1.0,29.0,4.0,25.0,1.0,0.0,13.0,501.0,77.0,345.0,121.0,222.0,48.0,1.0,30.0,230.0,277.0,91.0,0.0,186.0,10.0,10.0,10.0,1.0,2.0,0.14,49.0,49.0,57.0,13.0,1.0
8701,src/KOKKOS/pair_lj_class2_coul_long_kokkos.h,6595fde,0.0,0.0,0.0,26.0,99.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,24.0,87.0,84.0,0.0,30.0,5.0,9.0,64.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,1.0
8702,src/KOKKOS/pair_tersoff_kokkos.cpp,6595fde,6.0,31.0,1.0,234.0,963.0,79.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,29.0,1265.0,234.0,939.0,313.0,690.0,79.0,1.0,23.0,708.0,867.0,226.0,0.0,641.0,27.0,27.0,32.0,19.0,4.0,0.08,157.0,157.0,171.0,78.0,1.0
8703,src/KOKKOS/pair_coul_long_kokkos.h,6595fde,0.0,3.0,0.0,29.0,109.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,168.0,27.0,97.0,89.0,4.0,30.0,5.0,9.0,71.0,74.0,70.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.31,4.0,4.0,4.0,4.0,1.0
8704,src/KOKKOS/pair_lj_sdk_kokkos.cpp,6595fde,3.0,16.0,2.0,54.0,205.0,50.0,4.0,4.0,5.0,1.0,21.0,3.0,16.0,2.0,0.0,10.0,309.0,54.0,180.0,52.0,126.0,50.0,1.0,24.0,114.0,147.0,38.0,0.0,109.0,8.0,8.0,11.0,4.0,2.0,0.28,39.0,39.0,45.0,13.0,1.0
8705,src/KOKKOS/pair_lj_sdk_kokkos.h,6595fde,0.0,3.0,0.0,24.0,80.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,133.0,22.0,68.0,62.0,3.0,30.0,5.0,9.0,63.0,65.0,52.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.44,3.0,3.0,3.0,3.0,1.0
8706,src/KOKKOS/pair_table_kokkos.cpp,6595fde,3.0,29.0,1.0,69.0,419.0,39.0,6.0,6.0,7.0,1.0,33.0,3.0,29.0,1.0,0.0,13.0,526.0,69.0,401.0,92.0,301.0,39.0,1.0,17.0,282.0,368.0,64.0,0.0,304.0,24.0,24.0,34.0,1.0,3.0,0.1,84.0,84.0,97.0,13.0,1.0
8707,src/KOKKOS/pair_coul_cut_kokkos.cpp,6595fde,2.0,14.0,0.0,48.0,184.0,32.0,2.0,2.0,3.0,1.0,17.0,2.0,14.0,0.0,0.0,10.0,264.0,48.0,160.0,42.0,106.0,32.0,1.0,23.0,98.0,122.0,24.0,0.0,98.0,7.0,7.0,9.0,1.0,1.0,0.2,23.0,23.0,28.0,10.0,1.0
8708,src/KOKKOS/pair_lj_cut_kokkos.cpp,6595fde,3.0,17.0,1.0,53.0,209.0,33.0,4.0,4.0,4.0,1.0,20.0,3.0,17.0,1.0,0.0,10.0,295.0,53.0,185.0,42.0,128.0,33.0,1.0,23.0,111.0,144.0,25.0,0.0,119.0,11.0,11.0,13.0,1.0,2.0,0.18,35.0,35.0,41.0,10.0,1.0
8709,src/KOKKOS/pair_coul_long_kokkos.cpp,6595fde,4.0,26.0,1.0,78.0,333.0,44.0,4.0,4.0,5.0,1.0,31.0,4.0,26.0,1.0,0.0,11.0,455.0,78.0,302.0,97.0,193.0,44.0,1.0,30.0,205.0,250.0,79.0,0.0,171.0,10.0,10.0,10.0,1.0,2.0,0.15,42.0,42.0,50.0,11.0,1.0
8710,src/KOKKOS/pair_lj_cut_coul_long_kokkos.cpp,6595fde,4.0,26.0,1.0,82.0,390.0,49.0,4.0,4.0,5.0,1.0,31.0,4.0,26.0,1.0,0.0,13.0,521.0,82.0,359.0,115.0,231.0,49.0,1.0,30.0,235.0,286.0,87.0,0.0,199.0,12.0,12.0,14.0,1.0,2.0,0.14,53.0,53.0,61.0,13.0,1.0
8711,src/KOKKOS/pair_tersoff_mod_kokkos.cpp,6595fde,6.0,31.0,1.0,236.0,965.0,67.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,29.0,1268.0,236.0,941.0,314.0,692.0,67.0,1.0,23.0,706.0,861.0,227.0,0.0,634.0,27.0,27.0,32.0,19.0,4.0,0.07,153.0,153.0,167.0,74.0,1.0
8712,src/KOKKOS/pair_coul_dsf_kokkos.cpp,6595fde,6.0,36.0,1.0,66.0,332.0,34.0,7.0,7.0,9.0,1.0,43.0,6.0,36.0,1.0,0.0,8.0,432.0,66.0,303.0,74.0,224.0,34.0,1.0,28.0,175.0,235.0,57.0,0.0,178.0,24.0,24.0,26.0,1.0,4.0,0.11,58.0,58.0,75.0,8.0,1.0
8713,src/KOKKOS/pair_lj_gromacs_kokkos.h,6595fde,0.0,4.0,0.0,29.0,110.0,30.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,169.0,27.0,98.0,90.0,4.0,30.0,5.0,9.0,92.0,95.0,69.0,0.0,26.0,1.0,1.0,1.0,1.0,0.0,0.31,4.0,4.0,4.0,4.0,1.0
8714,src/KOKKOS/pair_sw_kokkos.cpp,6595fde,8.0,34.0,1.0,190.0,699.0,61.0,6.0,6.0,6.0,2.0,42.0,8.0,34.0,1.0,0.0,19.0,950.0,190.0,675.0,232.0,511.0,61.0,1.0,23.0,499.0,608.0,182.0,0.0,426.0,21.0,21.0,25.0,14.0,4.0,0.09,107.0,107.0,121.0,44.0,1.0
8715,src/KOKKOS/pair_lj_gromacs_kokkos.cpp,6595fde,3.0,19.0,0.0,56.0,235.0,41.0,4.0,4.0,5.0,1.0,23.0,3.0,19.0,0.0,0.0,10.0,332.0,56.0,211.0,59.0,153.0,41.0,1.0,23.0,133.0,163.0,33.0,0.0,130.0,9.0,9.0,10.0,1.0,2.0,0.19,40.0,40.0,46.0,10.0,1.0
8716,src/KOKKOS/pair_lj_cut_coul_dsf_kokkos.cpp,6595fde,3.0,18.0,1.0,62.0,250.0,49.0,3.0,3.0,3.0,1.0,22.0,3.0,18.0,1.0,0.0,11.0,361.0,62.0,219.0,68.0,150.0,49.0,1.0,30.0,136.0,166.0,42.0,0.0,124.0,8.0,8.0,11.0,1.0,2.0,0.22,32.0,32.0,38.0,11.0,1.0
8717,src/KOKKOS/pair_tersoff_zbl_kokkos.cpp,6595fde,6.0,31.0,1.0,253.0,1034.0,75.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,31.0,1362.0,253.0,1010.0,347.0,747.0,75.0,1.0,23.0,739.0,904.0,242.0,0.0,662.0,28.0,28.0,33.0,19.0,4.0,0.07,163.0,163.0,177.0,80.0,1.0
8718,src/KOKKOS/pair_eam_fs_kokkos.h,6595fde,0.0,1.0,0.0,41.0,121.0,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,202.0,39.0,108.0,105.0,1.0,40.0,5.0,10.0,76.0,78.0,77.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.37,1.0,1.0,1.0,1.0,1.0
8719,src/KOKKOS/pair_lj_charmm_coul_long_kokkos.cpp,6595fde,5.0,29.0,1.0,86.0,404.0,53.0,5.0,5.0,5.0,1.0,35.0,5.0,29.0,1.0,0.0,12.0,543.0,86.0,373.0,114.0,246.0,53.0,1.0,30.0,246.0,297.0,87.0,0.0,210.0,12.0,12.0,14.0,1.0,2.0,0.14,54.0,54.0,62.0,12.0,1.0
8720,src/KOKKOS/pair_lj_class2_kokkos.cpp,6595fde,2.0,15.0,0.0,49.0,191.0,35.0,3.0,3.0,4.0,1.0,18.0,2.0,15.0,0.0,0.0,10.0,275.0,49.0,167.0,46.0,114.0,35.0,1.0,23.0,101.0,130.0,29.0,0.0,101.0,8.0,8.0,11.0,1.0,2.0,0.21,31.0,31.0,37.0,10.0,1.0
8721,src/KOKKOS/pair_lj_charmm_coul_charmm_implicit_kokkos.cpp,daf9f95,5.0,25.0,1.0,98.0,381.0,56.0,4.0,4.0,4.0,1.0,31.0,5.0,25.0,1.0,0.0,13.0,535.0,98.0,350.0,91.0,221.0,56.0,1.0,30.0,222.0,271.0,63.0,0.0,208.0,12.0,12.0,14.0,1.0,2.0,0.16,52.0,52.0,58.0,13.0,0.0
8722,src/KOKKOS/pair_lj_charmm_coul_charmm_implicit_kokkos.h,daf9f95,0.0,0.0,0.0,29.0,102.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,27.0,90.0,87.0,0.0,30.0,5.0,9.0,67.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
8723,src/KOKKOS/pair_buck_coul_cut_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8724,src/KOKKOS/pair_buck_coul_long_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8725,src/KOKKOS/pair_buck_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8726,src/KOKKOS/pair_coul_cut_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8727,src/KOKKOS/pair_coul_debye_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8728,src/KOKKOS/pair_coul_dsf_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8729,src/KOKKOS/pair_coul_long_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8730,src/KOKKOS/pair_coul_wolf_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8731,src/KOKKOS/pair_eam_alloy_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8732,src/KOKKOS/pair_eam_fs_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8733,src/KOKKOS/pair_eam_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8734,src/KOKKOS/pair_lj_charmm_coul_charmm_implicit_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8735,src/KOKKOS/pair_lj_charmm_coul_charmm_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8736,src/KOKKOS/pair_lj_charmm_coul_long_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8737,src/KOKKOS/pair_lj_class2_coul_cut_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8738,src/KOKKOS/pair_lj_class2_coul_long_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8739,src/KOKKOS/pair_lj_class2_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8740,src/KOKKOS/pair_lj_cut_coul_cut_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8741,src/KOKKOS/pair_lj_cut_coul_debye_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8742,src/KOKKOS/pair_lj_cut_coul_dsf_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8743,src/KOKKOS/pair_lj_cut_coul_long_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8744,src/KOKKOS/pair_lj_cut_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8745,src/KOKKOS/pair_lj_expand_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8746,src/KOKKOS/pair_lj_gromacs_coul_gromacs_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8747,src/KOKKOS/pair_lj_gromacs_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8748,src/KOKKOS/pair_lj_sdk_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8749,src/KOKKOS/pair_reax_c_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8750,src/KOKKOS/pair_sw_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8751,src/KOKKOS/pair_table_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8752,src/KOKKOS/pair_tersoff_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8753,src/KOKKOS/pair_tersoff_mod_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8754,src/KOKKOS/pair_vashishta_kokkos.h,daf9f95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8755,src/KOKKOS/pair_lj_gromacs_coul_gromacs_kokkos.h,daf9f95,0.0,2.0,0.0,29.0,109.0,30.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,168.0,27.0,97.0,93.0,2.0,30.0,5.0,9.0,95.0,96.0,72.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.31,2.0,2.0,2.0,2.0,0.0
8756,src/KOKKOS/pair_tersoff_mod_kokkos.h,daf9f95,0.0,3.0,0.0,53.0,156.0,27.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,236.0,51.0,143.0,129.0,8.0,27.0,5.0,10.0,117.0,122.0,72.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.19,6.0,6.0,6.0,6.0,0.0
8757,src/KOKKOS/pair_lj_charmm_coul_charmm_kokkos.cpp,daf9f95,5.0,25.0,1.0,97.0,382.0,56.0,4.0,4.0,4.0,1.0,31.0,5.0,25.0,1.0,0.0,13.0,535.0,97.0,351.0,93.0,222.0,56.0,1.0,30.0,223.0,272.0,65.0,0.0,207.0,12.0,12.0,14.0,1.0,2.0,0.16,52.0,52.0,58.0,13.0,0.0
8758,src/KOKKOS/pair_lj_charmm_coul_charmm_kokkos.h,daf9f95,0.0,0.0,0.0,29.0,102.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,27.0,90.0,87.0,0.0,30.0,5.0,9.0,67.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
8759,src/KOKKOS/pair_buck_kokkos.h,daf9f95,0.0,2.0,0.0,25.0,81.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,129.0,23.0,69.0,63.0,3.0,24.0,5.0,9.0,65.0,68.0,53.0,0.0,15.0,1.0,1.0,1.0,1.0,0.0,0.35,4.0,4.0,4.0,4.0,0.0
8760,src/KOKKOS/pair_lj_cut_coul_debye_kokkos.cpp,daf9f95,3.0,19.0,1.0,69.0,275.0,49.0,4.0,4.0,4.0,1.0,23.0,3.0,19.0,1.0,0.0,12.0,393.0,69.0,251.0,67.0,172.0,49.0,1.0,23.0,155.0,195.0,39.0,0.0,156.0,11.0,11.0,13.0,1.0,4.0,0.2,42.0,42.0,49.0,12.0,0.0
8761,src/KOKKOS/pair_lj_cut_coul_debye_kokkos.h,daf9f95,0.0,0.0,0.0,27.0,85.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,142.0,25.0,73.0,70.0,0.0,30.0,5.0,9.0,53.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
8762,src/KOKKOS/pair_coul_debye_kokkos.cpp,daf9f95,4.0,18.0,1.0,61.0,224.0,45.0,4.0,4.0,4.0,1.0,23.0,4.0,18.0,1.0,0.0,10.0,330.0,61.0,200.0,48.0,137.0,45.0,1.0,23.0,123.0,160.0,30.0,0.0,130.0,11.0,11.0,13.0,1.0,4.0,0.23,36.0,36.0,42.0,10.0,0.0
8763,src/KOKKOS/pair_coul_debye_kokkos.h,daf9f95,0.0,4.0,0.0,28.0,97.0,30.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,155.0,26.0,85.0,77.0,4.0,30.0,5.0,9.0,60.0,63.0,59.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.35,4.0,4.0,4.0,4.0,0.0
8764,src/KOKKOS/pair_lj_expand_kokkos.cpp,daf9f95,3.0,17.0,1.0,58.0,210.0,36.0,4.0,4.0,4.0,1.0,21.0,3.0,17.0,1.0,0.0,10.0,304.0,58.0,186.0,48.0,129.0,36.0,1.0,23.0,112.0,145.0,31.0,0.0,114.0,11.0,11.0,13.0,1.0,2.0,0.19,37.0,37.0,43.0,10.0,0.0
8765,src/KOKKOS/pair_lj_expand_kokkos.h,daf9f95,0.0,3.0,0.0,25.0,87.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,141.0,23.0,75.0,67.0,4.0,30.0,5.0,9.0,65.0,68.0,54.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.4,4.0,4.0,4.0,4.0,0.0
8766,src/KOKKOS/pair_sw_kokkos.h,daf9f95,0.0,0.0,0.0,38.0,104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,36.0,93.0,90.0,0.0,20.0,5.0,8.0,58.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
8767,src/KOKKOS/pair_coul_wolf_kokkos.cpp,daf9f95,6.0,36.0,1.0,68.0,331.0,35.0,8.0,8.0,10.0,1.0,44.0,6.0,36.0,1.0,0.0,8.0,434.0,68.0,307.0,74.0,228.0,35.0,1.0,23.0,179.0,241.0,58.0,0.0,183.0,24.0,24.0,26.0,1.0,5.0,0.11,60.0,60.0,77.0,8.0,0.0
8768,src/KOKKOS/pair_coul_wolf_kokkos.h,daf9f95,0.0,0.0,0.0,26.0,59.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,24.0,47.0,44.0,0.0,20.0,5.0,9.0,31.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
8769,src/KOKKOS/pair_buck_coul_long_kokkos.cpp,daf9f95,4.0,26.0,1.0,86.0,390.0,53.0,4.0,4.0,5.0,1.0,31.0,4.0,26.0,1.0,0.0,13.0,529.0,86.0,359.0,119.0,236.0,53.0,1.0,30.0,242.0,291.0,91.0,0.0,200.0,10.0,10.0,12.0,1.0,2.0,0.15,53.0,53.0,61.0,13.0,0.0
8770,src/KOKKOS/pair_buck_coul_long_kokkos.h,daf9f95,0.0,2.0,0.0,29.0,108.0,30.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,167.0,27.0,96.0,92.0,2.0,30.0,5.0,9.0,86.0,87.0,71.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.31,2.0,2.0,2.0,2.0,0.0
8771,src/KOKKOS/pair_lj_cut_kokkos.h,daf9f95,0.0,3.0,0.0,25.0,82.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,136.0,23.0,70.0,64.0,3.0,30.0,5.0,9.0,63.0,65.0,54.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.43,3.0,3.0,3.0,3.0,0.0
8772,src/KOKKOS/pair_eam_kokkos.h,daf9f95,0.0,1.0,0.0,41.0,118.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,180.0,39.0,105.0,102.0,1.0,21.0,5.0,10.0,73.0,75.0,74.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,1.0,1.0,0.0
8773,src/KOKKOS/pair_lj_cut_coul_cut_kokkos.cpp,daf9f95,3.0,18.0,0.0,62.0,257.0,45.0,3.0,3.0,4.0,1.0,21.0,3.0,18.0,0.0,0.0,12.0,364.0,62.0,233.0,62.0,157.0,45.0,1.0,23.0,139.0,174.0,34.0,0.0,140.0,11.0,11.0,13.0,1.0,2.0,0.19,37.0,37.0,43.0,12.0,0.0
8774,src/KOKKOS/pair_lj_cut_coul_cut_kokkos.h,daf9f95,0.0,0.0,0.0,27.0,86.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,143.0,25.0,74.0,71.0,0.0,30.0,5.0,9.0,54.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
8775,src/KOKKOS/pair_lj_cut_coul_dsf_kokkos.h,daf9f95,0.0,0.0,0.0,27.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0,25.0,73.0,70.0,0.0,24.0,5.0,9.0,53.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
8776,src/KOKKOS/pair_lj_gromacs_coul_gromacs_kokkos.cpp,daf9f95,4.0,26.0,1.0,88.0,380.0,55.0,4.0,4.0,5.0,1.0,31.0,4.0,26.0,1.0,0.0,13.0,523.0,88.0,356.0,113.0,231.0,55.0,1.0,23.0,231.0,280.0,77.0,0.0,203.0,12.0,12.0,14.0,1.0,2.0,0.15,55.0,55.0,61.0,13.0,0.0
8777,src/KOKKOS/pair_table_kokkos.h,daf9f95,0.0,4.0,0.0,44.0,123.0,95.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,262.0,42.0,110.0,100.0,2.0,95.0,5.0,10.0,88.0,90.0,89.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.86,1.0,1.0,1.0,1.0,0.0
8778,src/KOKKOS/pair_lj_cut_coul_long_kokkos.h,daf9f95,0.0,0.0,0.0,27.0,102.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,25.0,90.0,87.0,0.0,30.0,5.0,9.0,67.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
8779,src/KOKKOS/pair_tersoff_kokkos.h,daf9f95,0.0,3.0,0.0,53.0,156.0,27.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,236.0,51.0,143.0,129.0,8.0,27.0,5.0,10.0,115.0,120.0,72.0,0.0,48.0,1.0,1.0,1.0,1.0,0.0,0.19,6.0,6.0,6.0,6.0,0.0
8780,src/KOKKOS/pair_coul_dsf_kokkos.h,daf9f95,0.0,0.0,0.0,25.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,23.0,46.0,43.0,0.0,20.0,5.0,9.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
8781,src/KOKKOS/pair_lj_class2_kokkos.h,daf9f95,0.0,3.0,0.0,24.0,88.0,30.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,141.0,22.0,76.0,68.0,4.0,30.0,5.0,9.0,64.0,67.0,55.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.39,4.0,4.0,4.0,4.0,0.0
