index,File,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs
107,m_paw_slater.F90,7.0,7.0,1.0,94.0,17.0,57.0,23.0,12.0,1.0,1.0,12.0,1722.0,291.0,742.0,309.0,411.0,743.0,629.0,207.0,422.0,15.0,15.0,4.0,5.0,1.00,87.0,87.0,15.0,0.0
108,m_lmn_indices.F90,3.0,3.0,1.0,47.0,10.0,25.0,15.0,8.0,1.0,1.0,8.0,646.0,116.0,220.0,85.0,124.0,351.0,216.0,77.0,139.0,6.0,6.0,4.0,3.0,1.60,30.0,30.0,13.0,0.0
109,m_predict_string.F90,16.0,16.0,1.0,208.0,26.0,145.0,43.0,1.0,1.0,1.0,1.0,315.0,38.0,161.0,80.0,80.0,124.0,118.0,31.0,87.0,16.0,16.0,1.0,4.0,0.77,16.0,16.0,1.0,0.0
110,wvl_projectors_set.F90,2.0,2.0,1.0,93.0,13.0,58.0,22.0,1.0,0.0,1.0,1.0,141.0,16.0,60.0,20.0,2.0,67.0,20.0,18.0,2.0,2.0,2.0,1.0,1.0,1.12,2.0,2.0,1.0,0.0
111,m_skw.F90,10.0,10.0,1.0,83.0,13.0,51.0,18.0,9.0,1.0,1.0,9.0,1126.0,177.0,508.0,204.0,303.0,454.0,485.0,134.0,351.0,28.0,28.0,7.0,4.0,0.89,92.0,92.0,15.0,0.0
112,m_exc_itdiago.F90,12.0,12.0,4.0,258.0,46.0,133.0,81.0,7.0,1.0,1.0,7.0,1356.0,227.0,650.0,164.0,378.0,506.0,476.0,99.0,377.0,39.0,39.0,11.0,3.0,0.78,85.0,85.0,32.0,0.0
113,m_ptg_C4v.F90,2.0,2.0,1.0,124.0,10.0,102.0,12.0,1.0,1.0,1.0,1.0,174.0,19.0,107.0,24.0,82.0,50.0,97.0,14.0,83.0,2.0,2.0,1.0,1.0,0.47,2.0,2.0,1.0,0.0
114,m_Vector.F90,2.0,2.0,1.0,23.0,4.0,13.0,6.0,7.0,1.0,1.0,7.0,467.0,51.0,111.0,56.0,46.0,307.0,114.0,55.0,59.0,3.0,3.0,1.0,2.0,2.77,18.0,18.0,7.0,0.0
115,m_psptk.F90,8.0,8.0,1.0,114.0,16.0,63.0,34.0,13.0,1.0,1.0,13.0,1844.0,235.0,831.0,209.0,621.0,786.0,738.0,147.0,591.0,42.0,42.0,1.0,5.0,0.95,108.0,108.0,13.0,0.0
116,m_pred_diisrelax.F90,53.0,53.0,1.0,521.0,64.0,257.0,200.0,1.0,1.0,1.0,1.0,613.0,76.0,272.0,68.0,203.0,267.0,240.0,44.0,196.0,53.0,53.0,1.0,5.0,0.98,53.0,53.0,1.0,0.0
117,m_mkrho.F90,22.0,21.0,2.0,147.0,20.0,102.0,27.0,12.0,1.0,1.0,10.0,1901.0,245.0,1224.0,225.0,998.0,481.0,1139.0,143.0,996.0,121.0,118.0,20.0,11.0,0.39,267.0,261.0,33.0,0.0
118,m_linalg_interfaces.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,260.0,4020.0,288.0,3399.0,3398.0,0.0,409.0,3322.0,3322.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
119,m_xc_vdw.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3457.0,594.0,1614.0,13.0,0.0,1276.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0
121,m_getshell.F90,63.0,63.0,7.0,606.0,77.0,351.0,187.0,1.0,1.0,1.0,1.0,729.0,89.0,365.0,52.0,312.0,286.0,320.0,34.0,286.0,63.0,63.0,7.0,8.0,0.78,63.0,63.0,7.0,0.0
122,bsepostproc.F90,4.0,4.0,1.0,162.0,41.0,96.0,26.0,1.0,0.0,1.0,1.0,197.0,44.0,98.0,45.0,52.0,58.0,86.0,35.0,51.0,4.0,4.0,1.0,1.0,0.59,4.0,4.0,1.0,0.0
123,wvl_initro.F90,0.0,0.0,0.0,109.0,14.0,64.0,34.0,3.0,0.0,1.0,1.0,368.0,48.0,196.0,36.0,3.0,139.0,29.0,27.0,2.0,2.0,2.0,1.0,1.0,0.71,2.0,2.0,1.0,0.0
124,make_efg_el.F90,4.0,4.0,0.0,50.0,8.0,30.0,18.0,3.0,0.0,1.0,1.0,209.0,26.0,92.0,34.0,57.0,111.0,88.0,25.0,63.0,13.0,13.0,1.0,7.0,1.21,13.0,13.0,1.0,0.0
125,initorbmag.F90,11.0,11.0,5.0,149.0,31.0,74.0,47.0,5.0,0.0,1.0,1.0,798.0,158.0,374.0,84.0,289.0,284.0,336.0,52.0,284.0,59.0,59.0,29.0,6.0,0.76,59.0,59.0,29.0,0.0
126,topology.f90,18.0,18.0,1.0,160.0,56.0,92.0,14.0,6.0,0.0,6.0,6.0,995.0,355.0,556.0,79.0,477.0,100.0,544.0,73.0,471.0,24.0,24.0,1.0,9.0,0.18,108.0,108.0,6.0,0.0
127,m_xcdata.F90,11.0,11.0,1.0,55.0,9.0,33.0,14.0,3.0,1.0,1.0,3.0,376.0,64.0,130.0,53.0,76.0,194.0,136.0,50.0,86.0,15.0,15.0,1.0,4.0,1.49,33.0,33.0,3.0,0.0
128,pawmkrhoij.F90,25.0,25.0,8.0,166.0,22.0,121.0,27.0,2.0,0.0,1.0,1.0,402.0,47.0,245.0,62.0,182.0,122.0,227.0,40.0,187.0,50.0,50.0,17.0,7.0,0.50,50.0,50.0,17.0,0.0
129,m_ga.F90,1.0,1.0,1.0,25.0,7.0,10.0,8.0,3.0,1.0,1.0,3.0,226.0,41.0,53.0,37.0,15.0,142.0,49.0,34.0,15.0,2.0,2.0,1.0,1.0,2.68,5.0,5.0,3.0,0.0
130,m_mpinfo.F90,8.0,8.0,1.0,82.0,13.0,48.0,22.0,26.0,1.0,1.0,26.0,2949.0,433.0,1313.0,310.0,842.0,1263.0,1047.0,208.0,839.0,40.0,40.0,5.0,8.0,0.96,227.0,227.0,32.0,0.0
131,m_dft_energy.F90,50.0,50.0,4.0,415.0,47.0,311.0,59.0,2.0,1.0,1.0,2.0,1085.0,109.0,667.0,199.0,459.0,316.0,563.0,127.0,436.0,88.0,88.0,6.0,6.0,0.47,100.0,100.0,9.0,0.0
132,m_thmeig.F90,17.0,17.0,4.0,216.0,39.0,146.0,39.0,5.0,1.0,1.0,3.0,1227.0,212.0,757.0,236.0,520.0,302.0,604.0,117.0,487.0,71.0,71.0,18.0,7.0,0.40,86.0,86.0,20.0,0.0
133,paw_dfptnl_accrhoij.F90,33.0,33.0,14.0,256.0,22.0,172.0,89.0,1.0,0.0,1.0,1.0,320.0,26.0,174.0,41.0,132.0,149.0,177.0,31.0,146.0,33.0,33.0,14.0,6.0,0.86,33.0,33.0,14.0,0.0
134,m_spin_terms.F90,3.0,3.0,1.0,32.0,6.0,18.0,7.0,20.0,1.0,1.0,20.0,845.0,182.0,412.0,215.0,196.0,253.0,348.0,157.0,191.0,20.0,20.0,1.0,3.0,0.61,68.0,68.0,20.0,0.0
135,abi_xhpgv.f90,2.0,2.0,1.0,38.0,8.0,21.0,10.0,7.0,0.0,7.0,7.0,384.0,69.0,149.0,104.0,24.0,174.0,130.0,100.0,30.0,5.0,5.0,1.0,1.0,1.17,14.0,14.0,7.0,0.0
136,defs_abitypes.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1854.0,228.0,1159.0,1158.0,0.0,661.0,1157.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0
137,abi_xpotrf.f90,1.0,1.0,1.0,30.0,7.0,13.0,9.0,4.0,0.0,4.0,4.0,199.0,37.0,55.0,30.0,9.0,108.0,41.0,30.0,11.0,3.0,3.0,1.0,1.0,1.96,6.0,6.0,4.0,0.0
138,m_relaxpol.F90,88.0,88.0,1.0,564.0,75.0,419.0,81.0,1.0,1.0,1.0,1.0,676.0,88.0,437.0,75.0,361.0,164.0,396.0,42.0,354.0,88.0,88.0,1.0,8.0,0.38,88.0,88.0,1.0,0.0
139,m_nonlop_pl.F90,32.0,32.0,2.0,369.0,40.0,215.0,115.0,5.0,1.0,1.0,5.0,1743.0,166.0,934.0,179.0,754.0,661.0,727.0,101.0,626.0,128.0,128.0,7.0,4.0,0.71,164.0,164.0,11.0,0.0
140,nres2vres.F90,21.0,21.0,1.0,233.0,36.0,160.0,43.0,1.0,0.0,1.0,1.0,308.0,39.0,162.0,71.0,90.0,115.0,128.0,44.0,84.0,21.0,21.0,1.0,3.0,0.71,21.0,21.0,1.0,0.0
141,m_vdw_dftd3_data.F90,1.0,1.0,1.0,17415.0,12.0,17394.0,10.0,1.0,1.0,1.0,1.0,17476.0,21.0,17402.0,17.0,17384.0,56.0,1228.0,15.0,1213.0,1.0,1.0,1.0,0.0,0.00,1.0,1.0,1.0,0.0
142,m_wffile.F90,2.0,2.0,1.0,60.0,11.0,32.0,17.0,45.0,1.0,1.0,45.0,4434.0,735.0,1645.0,434.0,196.0,2126.0,621.0,398.0,223.0,9.0,9.0,1.0,3.0,1.29,109.0,109.0,45.0,0.0
143,m_special_funcs.F90,5.0,5.0,1.0,56.0,10.0,31.0,13.0,25.0,1.0,1.0,25.0,2149.0,360.0,849.0,339.0,506.0,973.0,784.0,272.0,512.0,25.0,25.0,19.0,3.0,1.15,133.0,133.0,43.0,0.0
144,m_memeval.F90,33.0,33.0,1.0,325.0,37.0,222.0,72.0,7.0,1.0,1.0,7.0,2785.0,286.0,1577.0,282.0,1194.0,977.0,1393.0,149.0,1244.0,96.0,96.0,4.0,5.0,0.62,233.0,233.0,12.0,0.0
145,wvl_hpsitopsi.F90,1.0,1.0,0.0,62.0,13.0,37.0,12.0,2.0,0.0,1.0,1.0,175.0,29.0,77.0,24.0,2.0,71.0,22.0,20.0,2.0,2.0,2.0,1.0,1.0,0.92,2.0,2.0,1.0,0.0
146,getdc1.F90,4.0,4.0,1.0,78.0,17.0,41.0,20.0,1.0,0.0,1.0,1.0,135.0,20.0,43.0,30.0,12.0,74.0,31.0,20.0,11.0,4.0,4.0,1.0,1.0,1.72,4.0,4.0,1.0,0.0
147,mod_prc_memory.F90,2.0,2.0,1.0,22.0,6.0,9.0,7.0,2.0,1.0,1.0,2.0,129.0,28.0,32.0,24.0,7.0,73.0,26.0,19.0,7.0,3.0,3.0,1.0,1.0,2.28,5.0,5.0,2.0,0.0
148,m_pawtab.F90,25.0,25.0,1.0,336.0,38.0,231.0,76.0,15.0,0.0,1.0,15.0,2930.0,375.0,1797.0,225.0,1412.0,838.0,2112.0,222.0,1890.0,268.0,268.0,1.0,5.0,0.47,379.0,379.0,15.0,0.0
149,m_band2eps_dataset.F90,11.0,11.0,1.0,79.0,13.0,51.0,15.0,3.0,1.0,1.0,3.0,421.0,73.0,183.0,77.0,105.0,167.0,160.0,49.0,111.0,20.0,20.0,1.0,2.0,0.91,35.0,35.0,3.0,0.0
150,m_ingeo.F90,67.0,66.0,3.0,466.0,62.0,328.0,80.0,4.0,1.0,1.0,4.0,2125.0,268.0,1335.0,219.0,1115.0,544.0,1101.0,113.0,988.0,163.0,159.0,8.0,7.0,0.41,269.0,265.0,15.0,0.0
151,update_e_field_vars.F90,24.0,24.0,0.0,247.0,49.0,160.0,55.0,2.0,0.0,1.0,1.0,592.0,102.0,322.0,60.0,261.0,206.0,282.0,48.0,234.0,49.0,49.0,1.0,6.0,0.64,49.0,49.0,1.0,0.0
152,lincom_cgcprj.F90,10.0,10.0,1.0,98.0,17.0,62.0,20.0,1.0,0.0,1.0,1.0,170.0,20.0,64.0,30.0,33.0,89.0,50.0,19.0,31.0,10.0,10.0,1.0,3.0,1.39,10.0,10.0,1.0,0.0
153,newton.F90,8.0,8.0,2.0,171.0,22.0,93.0,58.0,3.0,0.0,1.0,3.0,424.0,55.0,196.0,77.0,118.0,182.0,186.0,73.0,113.0,15.0,15.0,6.0,1.0,0.93,24.0,24.0,8.0,0.0
154,m_bspline.F90,13.0,13.0,2.0,108.0,18.0,63.0,26.0,20.0,1.0,1.0,20.0,2349.0,455.0,1293.0,311.0,981.0,608.0,1251.0,270.0,981.0,53.0,53.0,13.0,7.0,0.47,277.0,277.0,59.0,0.0
155,xmpi_isend.finc,1.0,1.0,1.0,36.0,8.0,15.0,12.0,3.0,0.0,3.0,3.0,196.0,30.0,46.0,21.0,3.0,120.0,24.0,21.0,3.0,1.0,1.0,1.0,0.0,2.61,3.0,3.0,3.0,0.0
156,ListCdagC_firstHigher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
157,flib_pwscf.F90,2.0,2.0,2.0,32.0,3.0,15.0,14.0,4.0,1.0,1.0,4.0,244.0,22.0,65.0,33.0,31.0,158.0,63.0,31.0,32.0,3.0,3.0,3.0,2.0,2.43,11.0,11.0,10.0,0.0
158,m_wfk_analyze.F90,3.0,3.0,0.0,82.0,15.0,38.0,29.0,6.0,1.0,1.0,2.0,569.0,96.0,231.0,113.0,116.0,252.0,211.0,88.0,123.0,19.0,17.0,1.0,0.0,1.09,20.0,18.0,2.0,0.0
159,pawuj_red.F90,10.0,10.0,0.0,112.0,15.0,81.0,21.0,2.0,0.0,1.0,1.0,269.0,33.0,164.0,55.0,108.0,84.0,154.0,36.0,118.0,20.0,20.0,1.0,4.0,0.51,20.0,20.0,1.0,0.0
160,write_eig.F90,1.0,1.0,1.0,142.0,26.0,88.0,28.0,1.0,0.0,1.0,1.0,182.0,30.0,90.0,21.0,0.0,64.0,20.0,20.0,0.0,1.0,1.0,1.0,0.0,0.71,1.0,1.0,1.0,0.0
161,m_tdep_phij.F90,14.0,14.0,5.0,82.0,9.0,60.0,18.0,8.0,1.0,1.0,8.0,716.0,96.0,506.0,137.0,379.0,158.0,494.0,109.0,385.0,58.0,58.0,28.0,8.0,0.31,115.0,115.0,43.0,0.0
162,mkcore_inner.F90,22.0,22.0,1.0,147.0,14.0,111.0,24.0,1.0,0.0,1.0,1.0,186.0,17.0,113.0,32.0,80.0,60.0,104.0,24.0,80.0,22.0,22.0,1.0,5.0,0.53,22.0,22.0,1.0,0.0
163,hybridization_asymptotic_coefficient.F90,6.0,6.0,1.0,139.0,29.0,52.0,58.0,1.0,0.0,1.0,1.0,182.0,33.0,54.0,22.0,31.0,97.0,52.0,21.0,31.0,6.0,6.0,1.0,5.0,1.80,6.0,6.0,1.0,0.0
164,m_kptrank.F90,5.0,5.0,1.0,48.0,11.0,24.0,12.0,6.0,1.0,1.0,6.0,512.0,99.0,172.0,64.0,95.0,249.0,179.0,63.0,116.0,16.0,16.0,5.0,4.0,1.45,32.0,32.0,10.0,0.0
165,libtetra.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,0.0,0.0,0.0,0.0
166,pead_nl_mv.F90,35.0,35.0,6.0,631.0,137.0,322.0,188.0,1.0,0.0,1.0,1.0,719.0,141.0,324.0,69.0,209.0,272.0,208.0,42.0,166.0,35.0,35.0,6.0,8.0,0.84,35.0,35.0,6.0,0.0
167,m_gsphere.F90,9.0,9.0,1.0,89.0,13.0,56.0,20.0,21.0,1.0,1.0,21.0,2705.0,384.0,1252.0,448.0,802.0,1123.0,1149.0,306.0,843.0,30.0,30.0,5.0,6.0,0.90,206.0,204.0,39.0,0.0
168,prep_calc_ucrpa.F90,41.0,41.0,2.0,403.0,41.0,235.0,138.0,2.0,0.0,1.0,1.0,907.0,86.0,472.0,157.0,310.0,374.0,388.0,88.0,300.0,83.0,82.0,4.0,11.0,0.79,83.0,82.0,4.0,0.0
169,m_random_xoroshiro128plus.F90,1.0,1.0,1.0,21.0,4.0,10.0,6.0,15.0,1.0,1.0,15.0,462.0,93.0,193.0,107.0,85.0,179.0,181.0,92.0,89.0,4.0,4.0,1.0,3.0,0.93,27.0,27.0,15.0,0.0
170,m_gammapositron.F90,14.0,14.0,1.0,125.0,22.0,78.0,28.0,2.0,1.0,1.0,2.0,389.0,59.0,172.0,60.0,111.0,168.0,172.0,39.0,133.0,24.0,24.0,1.0,4.0,0.98,29.0,29.0,2.0,0.0
171,m_frohlichmodel.F90,27.0,27.0,1.0,317.0,47.0,244.0,28.0,1.0,1.0,1.0,1.0,386.0,58.0,255.0,102.0,152.0,77.0,185.0,53.0,132.0,27.0,27.0,1.0,5.0,0.30,27.0,27.0,1.0,0.0
172,pawnabla_init.F90,5.0,5.0,0.0,70.0,11.0,48.0,13.0,2.0,0.0,1.0,1.0,195.0,26.0,98.0,37.0,60.0,76.0,65.0,19.0,46.0,10.0,10.0,1.0,3.0,0.78,10.0,10.0,1.0,0.0
173,m_OurRng.F90,3.0,3.0,1.0,40.0,6.0,20.0,18.0,1.0,1.0,1.0,1.0,120.0,16.0,28.0,17.0,10.0,82.0,28.0,16.0,12.0,3.0,3.0,1.0,1.0,2.93,3.0,3.0,1.0,0.0
174,m_dummy.F90,1.0,1.0,1.0,21.0,7.0,6.0,8.0,3.0,1.0,3.0,3.0,214.0,40.0,32.0,25.0,4.0,148.0,26.0,22.0,4.0,1.0,1.0,1.0,0.0,4.62,3.0,3.0,3.0,0.0
175,wvl_wfsinp_reformat.F90,2.0,2.0,1.0,188.0,28.0,117.0,43.0,1.0,0.0,1.0,1.0,240.0,32.0,119.0,23.0,2.0,91.0,23.0,21.0,2.0,2.0,2.0,1.0,1.0,0.76,2.0,2.0,1.0,0.0
176,fftur_driver.finc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,15.0,57.0,15.0,42.0,18.0,59.0,8.0,51.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
177,m_screen.F90,8.0,8.0,1.0,77.0,14.0,42.0,21.0,13.0,1.0,1.0,13.0,1743.0,288.0,677.0,300.0,376.0,824.0,655.0,249.0,406.0,39.0,38.0,6.0,4.0,1.22,110.0,106.0,18.0,0.0
178,m_mklocl.F90,3.0,3.0,1.0,56.0,10.0,30.0,16.0,12.0,1.0,1.0,10.0,775.0,116.0,349.0,112.0,228.0,319.0,306.0,98.0,208.0,28.0,28.0,7.0,2.0,0.91,42.0,42.0,16.0,0.0
179,dummy_tests.F90,1.0,1.0,1.0,59.0,16.0,25.0,19.0,1.0,0.0,1.0,1.0,109.0,19.0,27.0,14.0,11.0,66.0,25.0,13.0,12.0,1.0,1.0,1.0,0.0,2.44,1.0,1.0,1.0,0.0
180,m_rayleigh_ritz.F90,14.0,14.0,1.0,191.0,34.0,130.0,27.0,1.0,1.0,1.0,1.0,706.0,109.0,348.0,46.0,59.0,252.0,95.0,33.0,62.0,14.0,14.0,1.0,3.0,0.72,14.0,14.0,1.0,0.0
181,m_strain.F90,5.0,5.0,1.0,53.0,7.0,32.0,12.0,7.0,1.0,1.0,7.0,615.0,86.0,252.0,71.0,180.0,280.0,229.0,68.0,161.0,13.0,13.0,1.0,4.0,1.11,41.0,37.0,7.0,0.0
182,m_nonlop.F90,43.0,43.0,1.0,296.0,21.0,237.0,47.0,2.0,1.0,1.0,2.0,1065.0,56.0,495.0,146.0,342.0,534.0,455.0,78.0,377.0,73.0,73.0,1.0,5.0,1.08,87.0,87.0,2.0,0.0
183,m_getgh1c.F90,43.0,41.0,0.0,255.0,25.0,186.0,53.0,4.0,1.0,1.0,3.0,1211.0,121.0,772.0,182.0,589.0,362.0,711.0,89.0,622.0,124.0,124.0,1.0,7.0,0.47,174.0,167.0,3.0,0.0
184,m_tdep_phdos.F90,13.0,13.0,2.0,144.0,14.0,106.0,27.0,3.0,1.0,1.0,3.0,477.0,53.0,341.0,74.0,272.0,96.0,399.0,63.0,336.0,18.0,18.0,6.0,6.0,0.28,39.0,39.0,8.0,0.0
185,pawprt.F90,56.0,56.0,1.0,263.0,14.0,234.0,22.0,2.0,0.0,1.0,1.0,582.0,31.0,470.0,77.0,392.0,96.0,466.0,47.0,419.0,113.0,113.0,3.0,7.0,0.20,113.0,113.0,3.0,0.0
186,dyson.F90,8.0,8.0,1.0,109.0,17.0,60.0,32.0,1.0,0.0,1.0,1.0,157.0,21.0,62.0,27.0,34.0,76.0,56.0,23.0,33.0,8.0,8.0,1.0,3.0,1.23,8.0,8.0,1.0,0.0
187,xmpi_ialltoall.finc,1.0,1.0,1.0,39.0,8.0,17.0,14.0,1.0,0.0,1.0,1.0,79.0,11.0,17.0,8.0,2.0,51.0,10.0,8.0,2.0,1.0,1.0,1.0,0.0,3.00,1.0,1.0,1.0,0.0
188,opernlc_ylm.F90,182.0,182.0,1.0,1334.0,27.0,1033.0,346.0,1.0,0.0,1.0,1.0,1429.0,30.0,1035.0,83.0,717.0,438.0,817.0,32.0,785.0,182.0,182.0,1.0,9.0,0.42,182.0,182.0,1.0,0.0
189,m_primcell_ddb_info.F90,6.0,6.0,1.0,90.0,12.0,66.0,11.0,4.0,1.0,1.0,4.0,552.0,70.0,297.0,137.0,159.0,205.0,237.0,78.0,159.0,19.0,19.0,1.0,1.0,0.69,24.0,24.0,4.0,0.0
190,m_lib_four.F90,6.0,6.0,1.0,71.0,5.0,47.0,19.0,3.0,1.0,1.0,3.0,307.0,24.0,150.0,40.0,109.0,137.0,132.0,39.0,93.0,8.0,8.0,1.0,2.0,0.91,20.0,20.0,3.0,0.0
191,calc_ubare.F90,7.0,7.0,0.0,75.0,6.0,61.0,9.0,2.0,0.0,1.0,1.0,198.0,15.0,124.0,32.0,91.0,62.0,100.0,22.0,78.0,15.0,15.0,1.0,7.0,0.50,15.0,15.0,1.0,0.0
192,dotprodm_sumdiag_cgcprj.F90,28.0,28.0,1.0,193.0,31.0,138.0,30.0,1.0,0.0,1.0,1.0,270.0,34.0,140.0,37.0,102.0,104.0,117.0,25.0,92.0,28.0,28.0,1.0,9.0,0.74,28.0,28.0,1.0,0.0
193,m_nesting.F90,8.0,8.0,3.0,102.0,19.0,63.0,26.0,3.0,1.0,1.0,3.0,466.0,77.0,208.0,95.0,112.0,203.0,184.0,72.0,112.0,9.0,9.0,7.0,5.0,0.98,25.0,25.0,9.0,0.0
194,m_ddb_elast.F90,89.0,89.0,1.0,601.0,56.0,398.0,152.0,1.0,1.0,1.0,1.0,699.0,68.0,415.0,52.0,362.0,223.0,330.0,41.0,289.0,89.0,89.0,1.0,5.0,0.54,89.0,89.0,1.0,0.0
195,m_occ.F90,25.0,25.0,3.0,239.0,35.0,153.0,58.0,6.0,1.0,1.0,6.0,1764.0,236.0,942.0,193.0,748.0,637.0,780.0,119.0,661.0,50.0,50.0,11.0,7.0,0.68,151.0,151.0,22.0,0.0
196,m_anharmonics_terms.F90,6.0,6.0,1.0,57.0,9.0,31.0,16.0,10.0,1.0,1.0,10.0,954.0,141.0,349.0,146.0,202.0,467.0,316.0,120.0,196.0,15.0,15.0,1.0,7.0,1.34,60.0,60.0,10.0,0.0
197,m_ImpurityOperator.F90,6.0,5.0,1.0,45.0,6.0,29.0,10.0,28.0,1.0,1.0,28.0,2326.0,249.0,888.0,308.0,567.0,1225.0,891.0,305.0,586.0,28.0,27.0,5.0,4.0,1.38,168.0,167.0,38.0,0.0
198,ListCdagC_firstHigher.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
199,m_chebfi.F90,12.0,12.0,3.0,185.0,28.0,121.0,37.0,3.0,1.0,1.0,3.0,730.0,103.0,387.0,124.0,261.0,249.0,324.0,84.0,240.0,32.0,32.0,4.0,3.0,0.64,38.0,38.0,9.0,0.0
200,xmpi_max.finc,1.0,1.0,1.0,32.0,6.0,14.0,11.0,5.0,0.0,5.0,5.0,255.0,45.0,72.0,38.0,10.0,138.0,48.0,38.0,10.0,1.0,1.0,1.0,0.0,1.92,5.0,5.0,5.0,0.0
201,m_distribfft.F90,14.0,13.0,2.0,91.0,15.0,63.0,12.0,4.0,1.0,1.0,4.0,583.0,100.0,284.0,127.0,156.0,208.0,208.0,52.0,156.0,19.0,18.0,7.0,3.0,0.73,56.0,54.0,10.0,0.0
202,m_vtorho.F90,29.0,29.0,3.0,280.0,39.0,179.0,67.0,9.0,1.0,1.0,8.0,2515.0,298.0,1512.0,346.0,1090.0,751.0,1223.0,207.0,1016.0,222.0,222.0,15.0,8.0,0.50,267.0,267.0,30.0,0.0
203,fallbacks.f90,6.0,6.0,2.0,53.0,13.0,31.0,8.0,3.0,0.0,3.0,3.0,41.0,13.0,24.0,17.0,7.0,4.0,24.0,17.0,7.0,13.0,13.0,4.0,3.0,0.17,20.0,20.0,7.0,0.0
204,m_ptg_C3.F90,2.0,2.0,1.0,72.0,8.0,52.0,12.0,1.0,1.0,1.0,1.0,122.0,17.0,57.0,22.0,34.0,50.0,49.0,14.0,35.0,2.0,2.0,1.0,1.0,0.88,2.0,2.0,1.0,0.0
205,m_dvdb.F90,12.0,12.0,5.0,111.0,22.0,65.0,25.0,31.0,1.0,1.0,31.0,4642.0,857.0,2125.0,773.0,1341.0,1749.0,1969.0,501.0,1468.0,43.0,43.0,24.0,7.0,0.82,377.0,375.0,182.0,0.0
206,m_haydock.F90,17.0,16.0,2.0,220.0,35.0,134.0,56.0,10.0,1.0,1.0,10.0,2663.0,395.0,1390.0,536.0,845.0,942.0,1189.0,314.0,875.0,39.0,39.0,4.0,6.0,0.68,171.0,169.0,21.0,0.0
207,m_polynomial_coeff.F90,18.0,18.0,4.0,144.0,17.0,99.0,29.0,18.0,1.0,1.0,18.0,3347.0,368.0,1837.0,442.0,1393.0,1172.0,1595.0,294.0,1301.0,81.0,80.0,22.0,12.0,0.64,334.0,332.0,85.0,0.0
208,m_dfpt_vtowfk.F90,22.0,22.0,2.0,219.0,36.0,141.0,45.0,3.0,1.0,1.0,3.0,949.0,134.0,450.0,172.0,277.0,377.0,385.0,112.0,273.0,51.0,51.0,5.0,4.0,0.84,66.0,66.0,7.0,0.0
209,wvl_wfs_lr_copy.F90,2.0,2.0,1.0,55.0,10.0,31.0,14.0,1.0,0.0,1.0,1.0,83.0,13.0,33.0,10.0,1.0,39.0,10.0,8.0,2.0,2.0,2.0,1.0,1.0,1.18,2.0,2.0,1.0,0.0
210,m_bse_io.F90,9.0,9.0,4.0,86.0,14.0,51.0,25.0,15.0,1.0,1.0,15.0,1772.0,264.0,800.0,234.0,420.0,779.0,629.0,182.0,447.0,40.0,40.0,19.0,7.0,0.97,139.0,138.0,60.0,0.0
211,test_md5_sum_from_file.F90,2.0,2.0,1.0,80.0,17.0,42.0,21.0,1.0,0.0,1.0,1.0,116.0,19.0,43.0,13.0,15.0,55.0,25.0,11.0,14.0,2.0,2.0,1.0,1.0,1.28,2.0,2.0,1.0,0.0
212,wvl_denspot_set.F90,2.0,2.0,1.0,106.0,22.0,51.0,33.0,1.0,0.0,1.0,1.0,147.0,25.0,53.0,21.0,2.0,71.0,20.0,18.0,2.0,2.0,2.0,1.0,1.0,1.34,2.0,2.0,1.0,0.0
