,File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
8988,tests/pymods/tools.py,fbeeffc,2.0,2.0,2.0,2.0,17.0,1.0,12.0,3.0,6.0,29.0,28.0,,,,612.0,111.0,399.0,46.0,353.0,109.0,2.0,0.0,267.0,45.0,222.0,2.0,2.0,2.0,1.0,11.0,11.0,11.0,10.0,5.0,0.27,86.0,86.0,86.0,64.0,1.0
8989,tests/pymods/xyaptu.py,fbeeffc,1.0,1.0,1.0,1.0,23.0,1.0,8.0,2.0,1.0,14.0,13.0,,,,412.0,66.0,284.0,21.0,263.0,70.0,4.0,1.0,98.0,20.0,78.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,0.25,23.0,23.0,23.0,16.0,1.0
8990,tests/pymods/xyaptu.py,fbeeffc,2.0,2.0,2.0,1.0,23.0,0.0,8.0,3.0,2.0,8.0,7.0,,,,222.0,20.0,181.0,15.0,166.0,37.0,2.0,0.0,78.0,13.0,65.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,6.0,5.0,0.20,20.0,20.0,20.0,13.0,1.0
8991,tests/pymods/yaptu.py,fbeeffc,2.0,2.0,2.0,1.0,23.0,0.0,8.0,3.0,2.0,8.0,7.0,,,,222.0,20.0,181.0,15.0,166.0,37.0,2.0,0.0,78.0,13.0,65.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,6.0,5.0,0.20,20.0,20.0,20.0,13.0,1.0
8992,tests/pymods/six.py,fbeeffc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
8993,tests/pymods/six.py,fbeeffc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
8994,tests/pymods/jobrunner.py,fbeeffc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
8995,tests/pymods/testsuite.py,fbeeffc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
8996,src/72_response/redgr.F90,e9d2b36,17.0,17.0,,1.0,119.0,18.0,75.0,28.0,,1.0,,0.0,1.0,1.0,170.0,22.0,77.0,24.0,52.0,75.0,,,70.0,15.0,55.0,,,,,17.0,17.0,,1.0,5.0,0.97,17.0,17.0,,1.0,0.0
8997,src/57_iovars/memorf.F90,e9d2b36,13.0,13.0,,0.0,174.0,23.0,103.0,48.0,,2.0,,0.0,1.0,1.0,465.0,49.0,209.0,38.0,170.0,211.0,,,236.0,29.0,207.0,,,,,27.0,27.0,,1.0,2.0,1.01,27.0,27.0,,1.0,0.0
8998,src/28_numeric_noabirule/m_elpa.F90,e9d2b36,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,1180.0,184.0,359.0,8.0,0.0,663.0,,,7.0,7.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.85,0.0,0.0,,0.0,0.0
8999,src/69_wfdesc/m_io_kss.F90,e9d2b36,12.0,12.0,,2.0,163.0,28.0,105.0,34.0,,8.0,,1.0,1.0,8.0,1691.0,258.0,875.0,313.0,426.0,599.0,,,643.0,203.0,440.0,,,,,27.0,27.0,,7.0,6.0,0.68,100.0,99.0,,22.0,0.0
9000,src/57_iopsp_parser/inpspheads.F90,e9d2b36,66.0,66.0,,43.0,248.0,33.0,173.0,51.0,,2.0,,0.0,1.0,1.0,535.0,70.0,348.0,46.0,268.0,138.0,,,306.0,30.0,276.0,,,,,132.0,132.0,,86.0,5.0,0.40,132.0,132.0,,86.0,0.0
9001,src/64_psp/psp4cc.F90,e9d2b36,2.0,2.0,,1.0,50.0,8.0,25.0,17.0,,6.0,,0.0,1.0,6.0,268.0,39.0,112.0,51.0,60.0,120.0,,,82.0,41.0,41.0,,,,,10.0,10.0,,1.0,0.0,1.07,15.0,15.0,,6.0,0.0
9002,src/66_wfs/fock2ACE.F90,e9d2b36,20.0,20.0,,3.0,195.0,26.0,145.0,25.0,,2.0,,0.0,1.0,1.0,475.0,55.0,293.0,92.0,200.0,133.0,,,244.0,57.0,187.0,,,,,40.0,40.0,,6.0,7.0,0.45,40.0,40.0,,6.0,0.0
9003,src/98_main/optic.F90,e9d2b36,51.0,51.0,,8.0,731.0,87.0,546.0,120.0,,1.0,,0.0,1.0,1.0,811.0,90.0,548.0,141.0,313.0,197.0,,,398.0,80.0,318.0,,,,,51.0,51.0,,8.0,6.0,0.36,51.0,51.0,,8.0,0.0
9004,src/29_xgTools/m_xg.F90,e9d2b36,5.0,5.0,,1.0,41.0,8.0,27.0,6.0,,52.0,,1.0,1.0,52.0,2720.0,553.0,1533.0,650.0,882.0,638.0,,,1393.0,563.0,830.0,,,,,18.0,17.0,,1.0,4.0,0.42,268.0,262.0,,52.0,0.0
9005,src/67_common/mklocl_realspace.F90,e9d2b36,7.0,7.0,,0.0,132.0,20.0,75.0,37.0,,11.0,,0.0,4.0,8.0,1412.0,196.0,760.0,181.0,431.0,467.0,,,551.0,147.0,404.0,,,,,54.0,54.0,,1.0,8.0,0.61,83.0,83.0,,8.0,0.0
9006,src/95_drive/mover_effpot.F90,e9d2b36,21.0,21.0,,5.0,435.0,57.0,249.0,149.0,,2.0,,0.0,1.0,1.0,922.0,119.0,501.0,123.0,380.0,345.0,,,383.0,69.0,314.0,,,,,43.0,43.0,,10.0,9.0,0.69,43.0,43.0,,10.0,0.0
9007,src/67_common/m_vcoul.F90,e9d2b36,9.0,8.0,,2.0,86.0,14.0,52.0,22.0,,27.0,,1.0,1.0,27.0,2649.0,438.0,1376.0,391.0,984.0,896.0,,,1296.0,289.0,1007.0,,,,,102.0,93.0,,26.0,8.0,0.65,250.0,229.0,,70.0,0.0
9008,src/65_paw/pawpuxinit.F90,e9d2b36,43.0,43.0,,0.0,288.0,18.0,230.0,45.0,,2.0,,0.0,1.0,1.0,648.0,40.0,463.0,64.0,398.0,159.0,,,400.0,30.0,370.0,,,,,87.0,87.0,,1.0,10.0,0.34,87.0,87.0,,1.0,0.0
9009,src/42_libpaw/m_pawrad.F90,e9d2b36,11.0,10.0,,1.0,193.0,28.0,111.0,56.0,,17.0,,0.0,1.0,17.0,1939.0,273.0,954.0,157.0,741.0,727.0,,,970.0,157.0,813.0,,,,,43.0,43.0,,1.0,6.0,0.76,191.0,184.0,,17.0,0.0
9010,src/45_geomoptim/pred_moldyn.F90,e9d2b36,14.0,14.0,,0.0,134.0,19.0,84.0,33.0,,3.0,,0.0,2.0,2.0,517.0,64.0,255.0,54.0,199.0,208.0,,,231.0,43.0,188.0,,,,,33.0,33.0,,1.0,6.0,0.82,43.0,43.0,,2.0,0.0
9011,src/70_gw/calc_vhxc_me.F90,e9d2b36,104.0,104.0,,20.0,758.0,127.0,531.0,139.0,,1.0,,0.0,1.0,1.0,842.0,131.0,533.0,133.0,399.0,219.0,,,471.0,79.0,392.0,,,,,104.0,104.0,,20.0,12.0,0.41,104.0,104.0,,20.0,0.0
9012,src/18_timing/m_time.F90,e9d2b36,6.0,5.0,,3.0,55.0,12.0,28.0,15.0,,6.0,,1.0,1.0,6.0,557.0,101.0,190.0,70.0,102.0,276.0,,,181.0,65.0,116.0,,,,,17.0,15.0,,17.0,2.0,1.45,37.0,34.0,,22.0,0.0
9013,src/67_common/rhotov.F90,e9d2b36,27.0,27.0,,0.0,209.0,28.0,144.0,41.0,,2.0,,0.0,1.0,1.0,534.0,59.0,291.0,71.0,219.0,195.0,,,252.0,54.0,198.0,,,,,55.0,55.0,,1.0,6.0,0.67,55.0,55.0,,1.0,0.0
9014,src/72_response/dfpt_rhotov.F90,e9d2b36,27.0,27.0,,0.0,209.0,28.0,144.0,41.0,,2.0,,0.0,1.0,1.0,534.0,59.0,291.0,71.0,219.0,195.0,,,252.0,54.0,198.0,,,,,55.0,55.0,,1.0,6.0,0.67,55.0,55.0,,1.0,0.0
9015,src/72_response/dfpt_mkvxcstr.F90,e9d2b36,14.0,14.0,,0.0,92.0,14.0,65.0,15.0,,2.0,,0.0,1.0,1.0,249.0,33.0,132.0,40.0,91.0,92.0,,,119.0,27.0,92.0,,,,,28.0,28.0,,1.0,4.0,0.70,28.0,28.0,,1.0,0.0
9016,src/41_xc_lowlevel/drivexc_main.F90,e9d2b36,20.0,20.0,,0.0,113.0,7.0,99.0,10.0,,2.0,,0.0,1.0,1.0,357.0,18.0,200.0,24.0,175.0,148.0,,,151.0,17.0,134.0,,,,,41.0,41.0,,1.0,5.0,0.74,41.0,41.0,,1.0,0.0
9017,src/78_effpot/m_multibinit_dataset.F90,e9d2b36,77.0,77.0,,1.0,453.0,52.0,362.0,40.0,,3.0,,1.0,1.0,3.0,1619.0,190.0,1184.0,266.0,917.0,254.0,,,900.0,118.0,782.0,,,,,191.0,191.0,,3.0,4.0,0.21,233.0,233.0,,5.0,0.0
9018,src/66_wfs/m_bandfft_kpt.F90,e9d2b36,21.0,21.0,,2.0,137.0,12.0,110.0,15.0,,12.0,,1.0,1.0,12.0,2147.0,203.0,1387.0,410.0,976.0,602.0,,,1159.0,176.0,983.0,,,,,69.0,69.0,,7.0,6.0,0.43,257.0,257.0,,27.0,0.0
9019,src/68_dmft/hubbard_one.F90,e9d2b36,20.0,20.0,,0.0,314.0,21.0,185.0,118.0,,4.0,,0.0,1.0,3.0,850.0,62.0,451.0,129.0,321.0,367.0,,,384.0,85.0,299.0,,,,,49.0,49.0,,1.0,7.0,0.81,80.0,80.0,,3.0,0.0
9020,src/52_fft_mpi_noabirule/m_fftw3.F90,e9d2b36,2.0,2.0,,1.0,113.0,21.0,64.0,29.0,,46.0,,1.0,1.0,46.0,8120.0,1345.0,3322.0,630.0,205.0,3575.0,,,651.0,437.0,214.0,,,,,32.0,26.0,,1.0,5.0,1.08,103.0,93.0,,46.0,0.0
9021,src/66_nonlocal/opernld_ylm.F90,e9d2b36,212.0,212.0,,1.0,855.0,36.0,758.0,101.0,,1.0,,0.0,1.0,1.0,956.0,40.0,760.0,60.0,699.0,198.0,,,695.0,24.0,671.0,,,,,212.0,212.0,,1.0,8.0,0.26,212.0,212.0,,1.0,0.0
9022,src/32_util/m_pptools.F90,e9d2b36,20.0,19.0,,3.0,126.0,18.0,89.0,23.0,,7.0,,1.0,1.0,7.0,1175.0,162.0,650.0,136.0,513.0,405.0,,,623.0,108.0,515.0,,,,,61.0,61.0,,12.0,7.0,0.62,142.0,138.0,,21.0,0.0
9023,src/56_xc/dfpt_mkvxcgga.F90,e9d2b36,8.0,8.0,,0.0,117.0,11.0,94.0,21.0,,2.0,,0.0,1.0,1.0,325.0,25.0,190.0,41.0,148.0,130.0,,,140.0,29.0,111.0,,,,,17.0,17.0,,1.0,4.0,0.68,17.0,17.0,,1.0,0.0
9024,src/66_nonlocal/ctocprj.F90,e9d2b36,40.0,40.0,,3.0,264.0,21.0,216.0,33.0,,2.0,,0.0,1.0,1.0,623.0,46.0,434.0,131.0,302.0,157.0,,,392.0,50.0,342.0,,,,,80.0,80.0,,7.0,8.0,0.36,80.0,80.0,,7.0,0.0
9025,src/41_geometry/m_crystal.F90,e9d2b36,6.0,6.0,,1.0,56.0,10.0,33.0,12.0,,11.0,,1.0,1.0,11.0,1081.0,193.0,424.0,209.0,215.0,481.0,,,390.0,154.0,236.0,,,,,17.0,17.0,,7.0,4.0,1.13,73.0,73.0,,19.0,0.0
9026,src/57_iovars/invars1m.F90,e9d2b36,6.0,6.0,,0.0,101.0,11.0,77.0,12.0,,2.0,,0.0,1.0,1.0,274.0,26.0,156.0,66.0,89.0,94.0,,,120.0,22.0,98.0,,,,,12.0,12.0,,1.0,4.0,0.60,12.0,12.0,,1.0,0.0
9027,src/68_dmft/compute_levels.F90,e9d2b36,11.0,11.0,,1.0,94.0,14.0,56.0,26.0,,1.0,,0.0,1.0,1.0,130.0,17.0,57.0,23.0,33.0,59.0,,,56.0,23.0,33.0,,,,,11.0,11.0,,1.0,5.0,1.04,11.0,11.0,,1.0,0.0
9028,src/41_xc_lowlevel/mkdenpos.F90,e9d2b36,18.0,18.0,,1.0,117.0,18.0,72.0,30.0,,1.0,,0.0,1.0,1.0,182.0,22.0,74.0,17.0,56.0,91.0,,,67.0,14.0,53.0,,,,,18.0,18.0,,1.0,6.0,1.23,18.0,18.0,,1.0,0.0
9029,src/42_libpaw/m_pawcprj.F90,e9d2b36,15.0,15.0,,2.0,212.0,29.0,126.0,62.0,,24.0,,0.0,1.0,24.0,2967.0,395.0,1530.0,274.0,1163.0,1125.0,,,1615.0,265.0,1350.0,,,,,42.0,42.0,,9.0,8.0,0.74,365.0,364.0,,48.0,0.0
9030,src/57_iovars/outvar_a_h.F90,e9d2b36,40.0,40.0,,0.0,541.0,121.0,381.0,54.0,,2.0,,0.0,1.0,1.0,1161.0,246.0,764.0,42.0,721.0,184.0,,,723.0,27.0,696.0,,,,,81.0,81.0,,1.0,5.0,0.24,81.0,81.0,,1.0,0.0
9031,src/67_common/stress.F90,e9d2b36,29.0,29.0,,0.0,260.0,22.0,177.0,64.0,,2.0,,0.0,1.0,1.0,647.0,47.0,357.0,86.0,270.0,251.0,,,319.0,58.0,261.0,,,,,59.0,59.0,,1.0,4.0,0.70,59.0,59.0,,1.0,0.0
9032,src/72_response/m_ddk.F90,e9d2b36,5.0,5.0,,1.0,63.0,12.0,35.0,17.0,,5.0,,1.0,1.0,5.0,591.0,112.0,228.0,118.0,101.0,265.0,,,212.0,104.0,108.0,,,,,8.0,8.0,,1.0,5.0,1.16,28.0,28.0,,5.0,0.0
9033,src/53_spacepar/dotprod_vn.F90,e9d2b36,17.0,17.0,,1.0,206.0,26.0,151.0,42.0,,1.0,,0.0,1.0,1.0,274.0,30.0,153.0,22.0,130.0,106.0,,,116.0,17.0,99.0,,,,,17.0,17.0,,1.0,4.0,0.69,17.0,17.0,,1.0,0.0
9034,src/67_common/vtorhotf.F90,e9d2b36,4.0,4.0,,1.0,70.0,9.0,43.0,17.0,,19.0,,0.0,17.0,19.0,1622.0,193.0,758.0,367.0,390.0,673.0,,,611.0,228.0,383.0,,,,,6.0,6.0,,1.0,2.0,0.89,90.0,90.0,,19.0,0.0
9035,src/56_recipspace/m_skw.F90,e9d2b36,10.0,10.0,,1.0,83.0,13.0,51.0,18.0,,9.0,,1.0,1.0,9.0,1126.0,177.0,507.0,206.0,300.0,455.0,,,484.0,136.0,348.0,,,,,27.0,27.0,,7.0,4.0,0.90,91.0,91.0,,15.0,0.0
9036,src/41_xc_lowlevel/xcmult.F90,e9d2b36,5.0,5.0,,1.0,51.0,13.0,24.0,16.0,,1.0,,0.0,1.0,1.0,118.0,17.0,26.0,11.0,14.0,79.0,,,24.0,10.0,14.0,,,,,5.0,5.0,,1.0,3.0,3.04,5.0,5.0,,1.0,0.0
9037,src/30_diago/m_lobpcg2.F90,e9d2b36,5.0,4.0,,1.0,63.0,10.0,40.0,14.0,,16.0,,1.0,1.0,18.0,1170.0,217.0,727.0,273.0,429.0,284.0,,,697.0,257.0,440.0,,,,,38.0,28.0,,7.0,4.0,0.39,88.0,73.0,,24.0,0.0
9038,src/56_xc/m_xc_vdw.F90,e9d2b36,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,1.0,0.0,3609.0,595.0,1615.0,13.0,0.0,1426.0,,,11.0,11.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.88,0.0,0.0,,0.0,0.0
9039,src/56_xc/m_xcdata.F90,e9d2b36,8.0,8.0,,1.0,47.0,8.0,27.0,14.0,,2.0,,1.0,1.0,2.0,246.0,44.0,78.0,38.0,39.0,134.0,,,80.0,36.0,44.0,,,,,15.0,15.0,,1.0,4.0,1.72,16.0,16.0,,2.0,0.0
9040,src/51_manage_mpi/m_mpinfo.F90,e9d2b36,5.0,5.0,,1.0,46.0,9.0,27.0,9.0,,16.0,,1.0,1.0,16.0,1235.0,218.0,472.0,155.0,313.0,563.0,,,415.0,113.0,302.0,,,,,15.0,15.0,,1.0,3.0,1.19,81.0,81.0,,16.0,0.0
9041,src/44_abitypes_defs/defs_abitypes.F90,e9d2b36,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,1824.0,228.0,1130.0,1129.0,0.0,654.0,,,1128.0,1128.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.58,0.0,0.0,,0.0,0.0
9042,src/67_common/nres2vres.F90,e9d2b36,21.0,21.0,,1.0,223.0,34.0,155.0,39.0,,1.0,,0.0,1.0,1.0,295.0,37.0,157.0,66.0,90.0,108.0,,,122.0,39.0,83.0,,,,,21.0,21.0,,1.0,3.0,0.69,21.0,21.0,,1.0,0.0
9043,src/32_util/m_special_funcs.F90,e9d2b36,5.0,5.0,,1.0,53.0,10.0,31.0,11.0,,20.0,,1.0,1.0,20.0,1659.0,287.0,673.0,280.0,392.0,726.0,,,622.0,220.0,402.0,,,,,25.0,25.0,,19.0,3.0,1.08,107.0,107.0,,38.0,0.0
9044,src/28_numeric_noabirule/m_cgtools.F90,e9d2b36,8.0,8.0,,1.0,67.0,11.0,39.0,16.0,,44.0,,1.0,1.0,44.0,4438.0,671.0,1797.0,504.0,1238.0,2028.0,,,1744.0,447.0,1297.0,,,,,49.0,49.0,,12.0,8.0,1.13,381.0,381.0,,55.0,0.0
9045,src/41_geometry/m_dynmat.F90,e9d2b36,20.0,20.0,,2.0,126.0,19.0,82.0,26.0,,36.0,,1.0,1.0,36.0,6051.0,837.0,3005.0,571.0,2433.0,2299.0,,,2745.0,457.0,2288.0,,,,,80.0,80.0,,29.0,14.0,0.77,745.0,744.0,,107.0,0.0
9046,src/57_iovars/chkinp.F90,e9d2b36,235.0,235.0,,5.0,1680.0,152.0,1261.0,296.0,,2.0,,0.0,1.0,1.0,3409.0,307.0,2524.0,195.0,2302.0,639.0,,,2115.0,41.0,2074.0,,,,,471.0,471.0,,11.0,7.0,0.25,471.0,471.0,,11.0,0.0
9047,src/80_tdep/m_tdep_phij.F90,e9d2b36,14.0,14.0,,5.0,82.0,9.0,60.0,17.0,,8.0,,1.0,1.0,8.0,714.0,96.0,507.0,138.0,379.0,155.0,,,495.0,110.0,385.0,,,,,58.0,58.0,,28.0,8.0,0.31,115.0,115.0,,43.0,0.0
9048,src/68_dmft/hybridization_asymptotic_coefficient.F90,e9d2b36,6.0,6.0,,1.0,139.0,29.0,52.0,58.0,,1.0,,0.0,1.0,1.0,182.0,33.0,54.0,22.0,31.0,97.0,,,52.0,21.0,31.0,,,,,6.0,6.0,,1.0,5.0,1.80,6.0,6.0,,1.0,0.0
9049,src/17_libtetra_ext/m_kptrank.F90,e9d2b36,5.0,5.0,,1.0,48.0,11.0,24.0,12.0,,6.0,,1.0,1.0,6.0,512.0,99.0,172.0,64.0,95.0,249.0,,,179.0,63.0,116.0,,,,,16.0,16.0,,5.0,4.0,1.45,32.0,32.0,,10.0,0.0
9050,src/45_geomoptim/pred_simple.F90,e9d2b36,7.0,7.0,,1.0,60.0,13.0,31.0,16.0,,1.0,,0.0,1.0,1.0,113.0,17.0,33.0,12.0,20.0,65.0,,,31.0,11.0,20.0,,,,,7.0,7.0,,1.0,2.0,1.97,7.0,7.0,,1.0,0.0
9051,src/95_drive/eph.F90,e9d2b36,55.0,50.0,,1.0,546.0,77.0,342.0,134.0,,1.0,,0.0,1.0,1.0,621.0,80.0,344.0,100.0,237.0,206.0,,,314.0,78.0,236.0,,,,,55.0,50.0,,1.0,4.0,0.60,55.0,50.0,,1.0,0.0
9052,src/72_response/ddb_io_out.F90,e9d2b36,31.0,31.0,,1.0,264.0,17.0,189.0,58.0,,1.0,,0.0,1.0,1.0,351.0,20.0,191.0,32.0,158.0,142.0,,,170.0,23.0,147.0,,,,,31.0,31.0,,1.0,3.0,0.74,31.0,31.0,,1.0,0.0
9053,src/72_response/m_strain.F90,e9d2b36,6.0,5.0,,1.0,54.0,8.0,34.0,12.0,,7.0,,1.0,1.0,7.0,625.0,86.0,262.0,72.0,189.0,280.0,,,240.0,69.0,171.0,,,,,13.0,13.0,,1.0,4.0,1.07,43.0,41.0,,7.0,0.0
9054,src/32_util/mati3det.F90,e9d2b36,1.0,1.0,,1.0,26.0,7.0,9.0,10.0,,1.0,,0.0,1.0,1.0,62.0,10.0,11.0,7.0,3.0,43.0,,,7.0,6.0,1.0,,,,,1.0,1.0,,1.0,0.0,3.91,1.0,1.0,,1.0,0.0
9055,src/80_tdep/m_tdep_phdos.F90,e9d2b36,12.0,12.0,,2.0,140.0,14.0,103.0,26.0,,3.0,,1.0,1.0,3.0,465.0,52.0,333.0,74.0,264.0,93.0,,,391.0,63.0,328.0,,,,,18.0,18.0,,6.0,6.0,0.28,38.0,38.0,,8.0,0.0
9056,src/66_nonlocal/opernlc_ylm.F90,e9d2b36,182.0,182.0,,1.0,1334.0,27.0,1033.0,346.0,,1.0,,0.0,1.0,1.0,1429.0,30.0,1035.0,83.0,717.0,438.0,,,817.0,32.0,785.0,,,,,182.0,182.0,,1.0,9.0,0.42,182.0,182.0,,1.0,0.0
9057,src/45_geomoptim/prtxfase.F90,e9d2b36,13.0,13.0,,1.0,174.0,32.0,92.0,50.0,,3.0,,0.0,1.0,3.0,488.0,80.0,235.0,51.0,183.0,178.0,,,191.0,46.0,145.0,,,,,29.0,29.0,,1.0,2.0,0.76,39.0,39.0,,3.0,0.0
9058,src/78_effpot/m_anharmonics_terms.F90,e9d2b36,6.0,6.0,,1.0,57.0,9.0,31.0,16.0,,10.0,,1.0,1.0,10.0,954.0,141.0,349.0,146.0,202.0,467.0,,,316.0,120.0,196.0,,,,,15.0,15.0,,1.0,7.0,1.34,60.0,60.0,,10.0,0.0
9059,src/64_psp/psp9in.F90,e9d2b36,4.0,4.0,,0.0,273.0,33.0,125.0,122.0,,2.0,,0.0,1.0,1.0,626.0,70.0,253.0,38.0,9.0,322.0,,,59.0,35.0,24.0,,,,,8.0,8.0,,1.0,1.0,1.27,8.0,8.0,,1.0,0.0
9060,src/44_abitypes_defs/m_distribfft.F90,e9d2b36,14.0,13.0,,2.0,91.0,15.0,63.0,12.0,,4.0,,1.0,1.0,4.0,583.0,100.0,284.0,127.0,156.0,208.0,,,208.0,52.0,156.0,,,,,19.0,18.0,,7.0,3.0,0.73,56.0,54.0,,10.0,0.0
9061,src/72_response/m_dvdb.F90,e9d2b36,12.0,12.0,,6.0,114.0,23.0,67.0,25.0,,30.0,,1.0,1.0,30.0,4603.0,846.0,2119.0,784.0,1324.0,1726.0,,,1970.0,515.0,1455.0,,,,,43.0,43.0,,24.0,7.0,0.81,372.0,370.0,,181.0,0.0
9062,src/71_bse/m_haydock.F90,e9d2b36,15.0,15.0,,1.0,200.0,32.0,122.0,51.0,,11.0,,1.0,1.0,10.0,2663.0,395.0,1390.0,536.0,845.0,942.0,,,1190.0,315.0,875.0,,,,,39.0,39.0,,4.0,6.0,0.68,171.0,169.0,,21.0,0.0
9063,src/78_effpot/m_polynomial_coeff.F90,e9d2b36,8.0,8.0,,2.0,79.0,11.0,49.0,19.0,,11.0,,1.0,1.0,11.0,1251.0,168.0,570.0,159.0,410.0,520.0,,,527.0,140.0,387.0,,,,,21.0,21.0,,8.0,8.0,0.91,96.0,95.0,,23.0,0.0
9064,src/77_ddb/complete_gamma_tr.F90,e9d2b36,41.0,41.0,,9.0,331.0,61.0,219.0,63.0,,1.0,,0.0,1.0,1.0,380.0,64.0,221.0,37.0,183.0,109.0,,,179.0,31.0,148.0,,,,,41.0,41.0,,9.0,8.0,0.49,41.0,41.0,,9.0,0.0
9065,src/32_util/status.F90,e9d2b36,27.0,27.0,,1.0,315.0,63.0,200.0,56.0,,1.0,,0.0,1.0,1.0,369.0,66.0,202.0,27.0,174.0,107.0,,,193.0,21.0,172.0,,,,,27.0,27.0,,1.0,7.0,0.53,27.0,27.0,,1.0,0.0
9066,src/41_xc_lowlevel/size_dvxc.F90,e9d2b36,24.0,24.0,,1.0,100.0,15.0,58.0,30.0,,1.0,,0.0,1.0,1.0,146.0,19.0,60.0,11.0,48.0,72.0,,,68.0,10.0,58.0,,,,,24.0,24.0,,1.0,3.0,1.20,24.0,24.0,,1.0,0.0
9067,src/77_ddb/m_phonons.F90,e9d2b36,10.0,10.0,,2.0,120.0,21.0,75.0,27.0,,21.0,,1.0,1.0,21.0,3234.0,528.0,1646.0,520.0,1062.0,1164.0,,,1378.0,336.0,1042.0,,,,,53.0,52.0,,6.0,10.0,0.71,220.0,214.0,,53.0,0.0
9068,src/66_nonlocal/m_vkbr.F90,e9d2b36,5.0,5.0,,2.0,67.0,12.0,38.0,18.0,,8.0,,1.0,1.0,7.0,879.0,144.0,341.0,152.0,188.0,405.0,,,318.0,117.0,201.0,,,,,14.0,14.0,,7.0,6.0,1.19,47.0,47.0,,22.0,0.0
9069,src/68_dmft/m_energy.F90,e9d2b36,10.0,10.0,,1.0,94.0,9.0,64.0,22.0,,9.0,,1.0,1.0,9.0,1177.0,133.0,616.0,192.0,423.0,449.0,,,542.0,171.0,371.0,,,,,22.0,22.0,,1.0,9.0,0.73,93.0,93.0,,9.0,0.0
9070,src/45_geomoptim/pred_nose.F90,e9d2b36,55.0,55.0,,1.0,421.0,53.0,279.0,91.0,,1.0,,0.0,1.0,1.0,486.0,56.0,281.0,47.0,233.0,153.0,,,267.0,40.0,227.0,,,,,55.0,55.0,,1.0,5.0,0.54,55.0,55.0,,1.0,0.0
9071,src/51_manage_mpi/initmpi_pert.F90,e9d2b36,7.0,7.0,,0.0,51.0,7.0,36.0,9.0,,2.0,,0.0,1.0,1.0,143.0,18.0,75.0,27.0,47.0,55.0,,,68.0,16.0,52.0,,,,,15.0,15.0,,1.0,5.0,0.73,15.0,15.0,,1.0,0.0
9072,src/66_nonlocal/nonlop_test.F90,e9d2b36,34.0,34.0,,2.0,181.0,18.0,144.0,19.0,,2.0,,0.0,1.0,1.0,434.0,40.0,291.0,74.0,216.0,107.0,,,311.0,41.0,270.0,,,,,69.0,69.0,,5.0,5.0,0.37,69.0,69.0,,5.0,0.0
9073,src/45_geomoptim/m_abimover.F90,e9d2b36,6.0,5.0,,1.0,88.0,14.0,45.0,30.0,,20.0,,1.0,1.0,20.0,3054.0,477.0,1141.0,348.0,689.0,1521.0,,,914.0,294.0,620.0,,,,,23.0,18.0,,5.0,5.0,1.33,124.0,107.0,,24.0,0.0
