index,File,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,Bugs,fastread_bugs
102,abi_xorthonormalize.f90,3.0,3.0,1.0,49.0,12.0,24.0,13.0,3.0,0.0,3.0,3.0,287.0,44.0,74.0,37.0,37.0,171.0,66.0,33.0,33.0,6.0,6.0,1.0,2.0,2.31,10.0,10.0,3.0,0.0,23
103,m_dyson_solver.F90,35.0,35.0,5.0,284.0,47.0,196.0,56.0,2.0,1.0,1.0,2.0,721.0,113.0,414.0,87.0,326.0,229.0,384.0,56.0,328.0,47.0,47.0,10.0,6.0,0.55,70.0,70.0,11.0,0.0,27
104,remove_inversion.F90,5.0,5.0,0.0,56.0,7.0,40.0,10.0,2.0,0.0,1.0,1.0,158.0,18.0,82.0,26.0,55.0,63.0,79.0,20.0,59.0,10.0,10.0,1.0,5.0,0.77,10.0,10.0,1.0,0.0,23
105,kpgio.F90,16.0,16.0,4.0,140.0,25.0,78.0,38.0,1.0,0.0,1.0,1.0,199.0,29.0,80.0,24.0,55.0,93.0,73.0,22.0,51.0,16.0,16.0,4.0,4.0,1.16,16.0,16.0,4.0,0.0,10
106,gwls_model_polarisability.F90,4.0,4.0,1.0,84.0,25.0,40.0,18.0,6.0,1.0,1.0,6.0,707.0,188.0,272.0,93.0,178.0,260.0,248.0,74.0,174.0,13.0,13.0,1.0,3.0,0.96,29.0,29.0,6.0,0.0,24
107,m_abi_etsf.F90,1.0,1.0,1.0,100.0,16.0,58.0,26.0,2.0,1.0,1.0,2.0,545.0,83.0,238.0,43.0,1.0,231.0,35.0,33.0,2.0,2.0,2.0,1.0,1.0,0.97,3.0,3.0,2.0,0.0,21
108,vtorhorec.F90,32.0,32.0,6.0,419.0,52.0,301.0,79.0,2.0,0.0,1.0,1.0,911.0,107.0,604.0,115.0,417.0,227.0,432.0,65.0,367.0,64.0,64.0,13.0,9.0,0.38,64.0,64.0,13.0,0.0,24
109,dotprodm_vn.F90,31.0,31.0,1.0,261.0,32.0,198.0,58.0,1.0,0.0,1.0,1.0,339.0,36.0,200.0,31.0,168.0,132.0,162.0,20.0,142.0,31.0,31.0,1.0,6.0,0.66,31.0,31.0,1.0,0.0,24
110,xmpi_bcast.finc,1.0,1.0,1.0,35.0,8.0,15.0,11.0,31.0,0.0,31.0,31.0,1804.0,306.0,485.0,187.0,31.0,1013.0,218.0,187.0,31.0,1.0,1.0,1.0,0.0,2.09,31.0,31.0,31.0,0.0,0
111,chkint_le.F90,1.0,1.0,0.0,28.0,6.0,14.0,8.0,2.0,0.0,1.0,1.0,115.0,15.0,31.0,19.0,11.0,72.0,24.0,14.0,10.0,3.0,3.0,1.0,1.0,2.32,3.0,3.0,1.0,0.0,11
112,m_libpaw_libxc.F90,6.0,6.0,1.0,160.0,25.0,86.0,50.0,19.0,1.0,2.0,42.0,1936.0,281.0,950.0,344.0,371.0,720.0,691.0,294.0,397.0,32.0,32.0,4.0,7.0,0.76,117.0,117.0,32.0,0.0,7
113,m_libpaw_mpi.F90,1.0,1.0,1.0,95.0,14.0,31.0,49.0,58.0,0.0,1.0,58.0,3617.0,501.0,964.0,488.0,120.0,2167.0,666.0,488.0,178.0,9.0,9.0,4.0,1.0,2.25,89.0,89.0,61.0,0.0,7
114,expibi.F90,2.0,2.0,1.0,52.0,12.0,17.0,24.0,1.0,0.0,1.0,1.0,92.0,15.0,19.0,12.0,6.0,61.0,17.0,11.0,6.0,2.0,2.0,1.0,1.0,3.21,2.0,2.0,1.0,0.0,7
115,paw2wvl.F90,2.0,2.0,1.0,267.0,27.0,114.0,130.0,1.0,0.0,1.0,1.0,305.0,30.0,116.0,12.0,1.0,165.0,13.0,11.0,2.0,2.0,2.0,1.0,1.0,1.42,2.0,2.0,1.0,0.0,7
116,chkdilatmx.F90,6.0,6.0,1.0,90.0,18.0,52.0,20.0,1.0,0.0,1.0,1.0,144.0,22.0,54.0,18.0,35.0,70.0,38.0,16.0,22.0,6.0,6.0,1.0,2.0,1.3,6.0,6.0,1.0,0.0,13
117,invacuum.F90,7.0,7.0,1.0,94.0,14.0,54.0,26.0,1.0,0.0,1.0,1.0,138.0,17.0,56.0,28.0,27.0,67.0,48.0,19.0,29.0,7.0,7.0,1.0,4.0,1.2,7.0,7.0,1.0,0.0,28
118,cont22so.F90,1.0,1.0,1.0,115.0,13.0,85.0,17.0,1.0,0.0,1.0,1.0,171.0,17.0,87.0,8.0,78.0,69.0,13.0,7.0,6.0,1.0,1.0,1.0,0.0,0.79,1.0,1.0,1.0,0.0,21
119,addout.F90,14.0,14.0,0.0,73.0,6.0,61.0,5.0,2.0,0.0,1.0,1.0,187.0,16.0,124.0,24.0,99.0,49.0,116.0,13.0,103.0,29.0,28.0,1.0,4.0,0.4,29.0,28.0,1.0,0.0,13
120,mlwfovlp_seedname.F90,13.0,13.0,1.0,146.0,16.0,112.0,20.0,1.0,0.0,1.0,1.0,195.0,22.0,114.0,19.0,94.0,63.0,84.0,16.0,68.0,13.0,13.0,1.0,2.0,0.55,13.0,13.0,1.0,0.0,17
121,m_effpot_mpi.F90,10.0,10.0,1.0,105.0,23.0,59.0,22.0,2.0,1.0,1.0,2.0,352.0,69.0,142.0,51.0,90.0,144.0,127.0,39.0,88.0,16.0,16.0,1.0,4.0,1.01,21.0,21.0,2.0,0.0,7
122,inqpt.F90,22.0,22.0,1.0,231.0,37.0,168.0,28.0,1.0,0.0,1.0,1.0,285.0,40.0,170.0,59.0,110.0,79.0,117.0,30.0,87.0,22.0,22.0,1.0,4.0,0.46,22.0,22.0,1.0,0.0,34
123,trace2.F90,2.0,2.0,1.0,32.0,8.0,13.0,11.0,1.0,0.0,1.0,1.0,76.0,12.0,15.0,8.0,6.0,51.0,10.0,7.0,3.0,2.0,2.0,1.0,1.0,3.4,2.0,2.0,1.0,0.0,21
124,critics.F90,31.0,31.0,12.0,168.0,6.0,148.0,13.0,2.0,0.0,1.0,1.0,385.0,17.0,298.0,23.0,274.0,72.0,294.0,22.0,272.0,63.0,63.0,25.0,9.0,0.24,63.0,63.0,25.0,0.0,13
125,gensymshub4.F90,3.0,3.0,1.0,46.0,9.0,26.0,11.0,1.0,0.0,1.0,1.0,100.0,14.0,28.0,15.0,12.0,60.0,23.0,13.0,10.0,3.0,3.0,1.0,1.0,2.14,3.0,3.0,1.0,0.0,26
126,integrate_gamma.F90,12.0,12.0,1.0,112.0,23.0,71.0,23.0,1.0,0.0,1.0,1.0,155.0,26.0,73.0,22.0,50.0,63.0,65.0,17.0,48.0,12.0,12.0,1.0,5.0,0.86,12.0,12.0,1.0,0.0,19
127,vdw_dftd2.F90,32.0,32.0,1.0,239.0,27.0,160.0,58.0,2.0,0.0,1.0,2.0,518.0,50.0,314.0,77.0,236.0,169.0,287.0,44.0,243.0,64.0,64.0,1.0,0.0,0.54,65.0,65.0,2.0,0.0,21
128,opernl3.F90,31.0,31.0,0.0,266.0,28.0,142.0,97.0,2.0,0.0,1.0,1.0,638.0,59.0,286.0,45.0,240.0,296.0,283.0,29.0,254.0,63.0,63.0,1.0,9.0,1.03,63.0,63.0,1.0,0.0,18
129,m_plowannier.F90,36.0,36.0,1.0,215.0,30.0,144.0,52.0,11.0,1.0,1.0,11.0,2938.0,451.0,1656.0,365.0,1290.0,966.0,1459.0,219.0,1240.0,255.0,255.0,8.0,12.0,0.58,402.0,402.0,18.0,0.0,30
130,m_xcdata.F90,11.0,11.0,1.0,55.0,9.0,34.0,14.0,3.0,1.0,1.0,3.0,375.0,63.0,130.0,53.0,76.0,194.0,136.0,50.0,86.0,15.0,15.0,1.0,4.0,1.49,33.0,33.0,3.0,0.0,19
131,m_entropyDMFT.F90,12.0,12.0,3.0,85.0,10.0,64.0,13.0,10.0,1.0,1.0,9.0,1263.0,139.0,705.0,211.0,494.0,478.0,640.0,165.0,475.0,25.0,25.0,22.0,6.0,0.68,122.0,122.0,30.0,0.0,7
132,pawmknhat.F90,53.0,53.0,1.0,261.0,20.0,215.0,31.0,2.0,0.0,1.0,1.0,598.0,43.0,433.0,93.0,339.0,134.0,399.0,47.0,352.0,107.0,107.0,3.0,9.0,0.31,107.0,107.0,3.0,0.0,30
133,upf2abinit.F90,6.0,6.0,3.0,104.0,15.0,60.0,34.0,2.0,0.0,1.0,1.0,273.0,34.0,122.0,53.0,68.0,130.0,98.0,33.0,65.0,13.0,13.0,7.0,3.0,1.07,13.0,13.0,7.0,0.0,24
134,psp5nl.F90,9.0,9.0,1.0,111.0,15.0,63.0,32.0,5.0,0.0,1.0,5.0,574.0,69.0,300.0,42.0,257.0,207.0,283.0,32.0,251.0,42.0,42.0,1.0,0.0,0.69,46.0,46.0,5.0,0.0,24
135,wrtloctens.F90,18.0,18.0,1.0,150.0,32.0,103.0,20.0,1.0,0.0,1.0,1.0,199.0,36.0,105.0,18.0,86.0,65.0,87.0,15.0,72.0,18.0,18.0,1.0,5.0,0.62,18.0,18.0,1.0,0.0,20
136,forstrnps.F90,83.0,83.0,6.0,609.0,58.0,485.0,71.0,1.0,0.0,1.0,1.0,704.0,61.0,487.0,124.0,362.0,163.0,420.0,68.0,352.0,83.0,83.0,6.0,8.0,0.33,83.0,83.0,6.0,0.0,33
137,wfk_analyze.F90,3.0,3.0,0.0,98.0,18.0,47.0,33.0,6.0,0.0,1.0,2.0,626.0,104.0,275.0,114.0,142.0,261.0,229.0,88.0,141.0,21.0,18.0,1.0,0.0,0.95,22.0,19.0,2.0,0.0,31
138,defs_aimprom.F90,3.0,3.0,1.0,44.0,9.0,11.0,24.0,1.0,1.0,1.0,1.0,129.0,19.0,32.0,26.0,5.0,79.0,32.0,26.0,6.0,3.0,3.0,1.0,2.0,2.47,3.0,3.0,1.0,0.0,23
139,xcxalp.F90,5.0,5.0,1.0,73.0,9.0,39.0,26.0,1.0,0.0,1.0,1.0,117.0,13.0,41.0,16.0,24.0,66.0,36.0,14.0,22.0,5.0,5.0,1.0,2.0,1.61,5.0,5.0,1.0,0.0,17
140,memana.F90,56.0,56.0,4.0,480.0,45.0,371.0,66.0,1.0,0.0,1.0,1.0,553.0,48.0,373.0,91.0,281.0,136.0,248.0,26.0,222.0,56.0,56.0,4.0,3.0,0.36,56.0,56.0,4.0,0.0,13
141,nmsq_pure_gkk_sumfs.F90,4.0,4.0,0.0,52.0,9.0,28.0,19.0,2.0,0.0,1.0,1.0,150.0,21.0,58.0,25.0,32.0,80.0,53.0,22.0,31.0,8.0,8.0,1.0,4.0,1.38,8.0,8.0,1.0,0.0,24
142,dfptff_gradberry.F90,46.0,46.0,1.0,409.0,90.0,286.0,42.0,1.0,0.0,1.0,1.0,471.0,94.0,288.0,38.0,249.0,100.0,248.0,24.0,224.0,46.0,46.0,1.0,5.0,0.35,46.0,46.0,1.0,0.0,25
143,abinit.F90,46.0,46.0,6.0,602.0,110.0,370.0,130.0,1.0,0.0,1.0,1.0,694.0,113.0,372.0,85.0,256.0,219.0,320.0,65.0,255.0,46.0,46.0,6.0,4.0,0.59,46.0,46.0,6.0,0.0,40
144,m_ddb.F90,11.0,11.0,1.0,95.0,17.0,59.0,19.0,25.0,1.0,1.0,25.0,3500.0,561.0,1566.0,492.0,1072.0,1436.0,1347.0,346.0,1001.0,56.0,56.0,5.0,13.0,0.92,289.0,284.0,31.0,0.0,34
145,psp3nl.F90,46.0,46.0,1.0,347.0,45.0,237.0,65.0,1.0,0.0,1.0,1.0,404.0,48.0,239.0,37.0,201.0,119.0,202.0,18.0,184.0,46.0,46.0,1.0,4.0,0.5,46.0,46.0,1.0,0.0,10
146,check_invars_f90.f90,11.0,11.0,8.0,61.0,14.0,47.0,2.0,1.0,0.0,1.0,1.0,61.0,14.0,47.0,11.0,36.0,2.0,54.0,11.0,43.0,11.0,11.0,8.0,2.0,0.04,11.0,11.0,8.0,0.0,0
147,tdep.F90,5.0,5.0,1.0,230.0,27.0,129.0,82.0,1.0,0.0,1.0,1.0,279.0,30.0,131.0,69.0,71.0,128.0,113.0,40.0,73.0,5.0,5.0,1.0,1.0,0.98,5.0,5.0,1.0,0.0,9
148,cdotc.f,7.0,7.0,3.0,58.0,1.0,27.0,30.0,1.0,0.0,1.0,1.0,59.0,2.0,27.0,7.0,20.0,30.0,31.0,7.0,24.0,7.0,7.0,3.0,1.0,1.11,7.0,7.0,3.0,0.0,0
149,symatm.F90,6.0,6.0,0.0,63.0,8.0,44.0,13.0,2.0,0.0,1.0,1.0,205.0,20.0,90.0,21.0,68.0,102.0,69.0,18.0,51.0,12.0,12.0,1.0,4.0,1.13,12.0,12.0,1.0,0.0,23
150,defs_rectypes.F90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,255.0,63.0,66.0,64.0,0.0,165.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,19
151,transgrid.F90,44.0,44.0,1.0,299.0,25.0,231.0,43.0,1.0,0.0,1.0,1.0,370.0,28.0,233.0,63.0,169.0,111.0,183.0,19.0,164.0,44.0,44.0,1.0,6.0,0.48,44.0,44.0,1.0,0.0,25
152,fourier_interpol.F90,2.0,2.0,0.0,49.0,10.0,30.0,10.0,2.0,0.0,1.0,1.0,153.0,24.0,62.0,27.0,34.0,71.0,56.0,21.0,35.0,4.0,4.0,1.0,2.0,1.15,4.0,4.0,1.0,0.0,7
153,psp2nl.F90,10.0,10.0,1.0,110.0,15.0,62.0,34.0,1.0,0.0,1.0,1.0,157.0,18.0,64.0,16.0,47.0,78.0,57.0,13.0,44.0,10.0,10.0,1.0,2.0,1.22,10.0,10.0,1.0,0.0,10
154,dfpt_init_mag1.F90,8.0,8.0,1.0,87.0,17.0,61.0,24.0,1.0,0.0,1.0,1.0,136.0,21.0,63.0,16.0,46.0,69.0,65.0,15.0,50.0,8.0,8.0,1.0,3.0,1.1,8.0,8.0,1.0,0.0,32
155,mklocl.F90,3.0,3.0,0.0,54.0,5.0,38.0,11.0,2.0,0.0,1.0,1.0,196.0,14.0,78.0,37.0,33.0,107.0,48.0,29.0,19.0,6.0,6.0,1.0,2.0,1.37,6.0,6.0,1.0,0.0,23
156,m_wffile.F90,2.0,2.0,1.0,60.0,11.0,32.0,17.0,45.0,1.0,1.0,45.0,4434.0,735.0,1645.0,434.0,196.0,2126.0,621.0,398.0,223.0,9.0,9.0,1.0,3.0,1.29,109.0,109.0,45.0,0.0,22
157,m_per_cond.F90,2.0,2.0,1.0,27.0,7.0,10.0,9.0,6.0,1.0,1.0,6.0,370.0,77.0,85.0,59.0,25.0,213.0,83.0,58.0,25.0,3.0,3.0,1.0,2.0,2.51,14.0,14.0,6.0,0.0,24
158,getdc1.F90,4.0,4.0,1.0,78.0,17.0,41.0,20.0,1.0,0.0,1.0,1.0,135.0,20.0,43.0,30.0,12.0,74.0,31.0,20.0,11.0,4.0,4.0,1.0,1.0,1.72,4.0,4.0,1.0,0.0,7
159,psp1nl.F90,11.0,11.0,0.0,132.0,20.0,72.0,41.0,2.0,0.0,1.0,1.0,335.0,43.0,146.0,38.0,107.0,150.0,123.0,21.0,102.0,22.0,22.0,1.0,5.0,1.03,22.0,22.0,1.0,0.0,10
160,optics_paw_core.F90,8.0,8.0,1.0,78.0,11.0,53.0,15.0,5.0,0.0,1.0,1.0,445.0,61.0,270.0,84.0,185.0,129.0,233.0,50.0,183.0,43.0,43.0,9.0,9.0,0.48,43.0,43.0,9.0,0.0,27
161,ionion_surface.F90,5.0,5.0,1.0,84.0,13.0,49.0,22.0,1.0,0.0,1.0,1.0,128.0,16.0,51.0,24.0,15.0,63.0,34.0,20.0,14.0,5.0,5.0,1.0,2.0,1.24,5.0,5.0,1.0,0.0,24
162,symgamma.F90,6.0,6.0,4.0,106.0,17.0,66.0,23.0,1.0,0.0,1.0,1.0,153.0,21.0,68.0,19.0,48.0,66.0,42.0,17.0,25.0,6.0,6.0,4.0,4.0,0.97,6.0,6.0,4.0,0.0,23
163,distrb2.F90,40.0,40.0,5.0,257.0,31.0,150.0,79.0,1.0,0.0,1.0,1.0,310.0,34.0,152.0,24.0,127.0,129.0,145.0,17.0,128.0,40.0,40.0,5.0,6.0,0.85,40.0,40.0,5.0,0.0,25
164,wvl_paw_free.F90,2.0,2.0,1.0,58.0,12.0,32.0,14.0,1.0,0.0,1.0,1.0,97.0,15.0,34.0,8.0,1.0,50.0,9.0,7.0,2.0,2.0,2.0,1.0,1.0,1.47,2.0,2.0,1.0,0.0,7
165,contstr23.F90,13.0,13.0,1.0,3599.0,13.0,3563.0,23.0,1.0,0.0,1.0,1.0,3653.0,16.0,3565.0,17.0,3547.0,74.0,383.0,14.0,369.0,13.0,13.0,1.0,2.0,0.02,13.0,13.0,1.0,0.0,18
166,rwwf.F90,24.0,24.0,2.0,204.0,28.0,138.0,45.0,4.0,0.0,3.0,3.0,1042.0,127.0,560.0,95.0,355.0,394.0,386.0,64.0,322.0,56.0,56.0,7.0,6.0,0.7,99.0,99.0,9.0,0.0,24
167,wf_mixing.F90,28.0,28.0,6.0,265.0,43.0,161.0,68.0,2.0,0.0,1.0,1.0,584.0,90.0,325.0,66.0,258.0,188.0,265.0,38.0,227.0,56.0,56.0,13.0,7.0,0.58,56.0,56.0,13.0,0.0,30
168,wfd_vnlpsi.F90,9.0,9.0,1.0,135.0,22.0,94.0,26.0,1.0,0.0,1.0,1.0,184.0,25.0,96.0,41.0,54.0,72.0,78.0,29.0,49.0,9.0,9.0,1.0,2.0,0.75,9.0,9.0,1.0,0.0,24
169,upfheader2abi.F90,6.0,2.0,0.0,50.0,7.0,31.0,17.0,3.0,0.0,2.0,2.0,238.0,27.0,97.0,34.0,62.0,134.0,94.0,31.0,63.0,16.0,4.0,1.0,1.0,1.38,20.0,7.0,2.0,0.0,23
170,getspinrot.F90,13.0,13.0,1.0,168.0,22.0,94.0,53.0,1.0,0.0,1.0,1.0,221.0,26.0,96.0,17.0,78.0,102.0,99.0,15.0,84.0,13.0,13.0,1.0,4.0,1.06,13.0,13.0,1.0,0.0,20
171,inpar.F90,18.0,18.0,9.0,92.0,8.0,74.0,13.0,1.0,0.0,1.0,1.0,132.0,12.0,76.0,18.0,57.0,49.0,78.0,14.0,64.0,18.0,18.0,9.0,3.0,0.64,18.0,18.0,9.0,0.0,13
172,printmagvtk.F90,69.0,69.0,8.0,356.0,48.0,266.0,50.0,1.0,0.0,1.0,1.0,409.0,52.0,268.0,36.0,231.0,99.0,258.0,27.0,231.0,69.0,69.0,8.0,6.0,0.37,69.0,69.0,8.0,0.0,19
173,gran_potrec.F90,17.0,17.0,9.0,146.0,29.0,95.0,22.0,2.0,0.0,1.0,2.0,330.0,56.0,186.0,31.0,154.0,92.0,194.0,28.0,166.0,34.0,34.0,18.0,0.0,0.49,35.0,35.0,19.0,0.0,24
174,nonlop_ylm.F90,118.0,118.0,0.0,451.0,31.0,361.0,77.0,2.0,0.0,1.0,1.0,1187.0,66.0,725.0,150.0,574.0,436.0,751.0,54.0,697.0,237.0,237.0,1.0,10.0,0.6,237.0,237.0,1.0,0.0,30
175,psp6cc_drh.F90,1.0,1.0,1.0,33.0,7.0,16.0,10.0,2.0,0.0,1.0,1.0,111.0,17.0,35.0,23.0,11.0,62.0,24.0,13.0,11.0,3.0,3.0,3.0,1.0,1.77,3.0,3.0,3.0,0.0,10
176,calc_sig_ppm_comp.F90,11.0,11.0,1.0,85.0,17.0,56.0,22.0,1.0,0.0,1.0,1.0,146.0,20.0,58.0,20.0,37.0,80.0,53.0,16.0,37.0,11.0,11.0,1.0,4.0,1.38,11.0,11.0,1.0,0.0,19
177,m_bs_defs.F90,10.0,9.0,1.0,66.0,12.0,41.0,13.0,7.0,1.0,1.0,7.0,927.0,169.0,411.0,196.0,214.0,435.0,402.0,179.0,223.0,31.0,25.0,1.0,6.0,1.06,74.0,66.0,7.0,0.0,7
178,m_cut3d.F90,25.0,21.0,5.0,262.0,36.0,200.0,30.0,10.0,1.0,1.0,10.0,3036.0,398.0,2042.0,330.0,1705.0,653.0,1873.0,186.0,1687.0,124.0,110.0,18.0,7.0,0.32,251.0,219.0,56.0,0.0,35
179,paw_symcprj.F90,13.0,13.0,1.0,144.0,15.0,91.0,46.0,2.0,0.0,2.0,2.0,394.0,38.0,185.0,61.0,123.0,191.0,186.0,54.0,132.0,14.0,14.0,1.0,5.0,1.03,27.0,27.0,2.0,0.0,0
180,etotfor.F90,21.0,21.0,0.0,149.0,14.0,112.0,26.0,2.0,0.0,1.0,1.0,454.0,32.0,227.0,74.0,151.0,205.0,216.0,63.0,153.0,42.0,42.0,1.0,7.0,0.9,42.0,42.0,1.0,0.0,27
181,initmpi_band.F90,12.0,12.0,1.0,79.0,15.0,52.0,13.0,1.0,0.0,1.0,1.0,119.0,18.0,54.0,20.0,33.0,50.0,50.0,15.0,35.0,12.0,12.0,1.0,8.0,0.93,12.0,12.0,1.0,0.0,24
182,onestep.F90,3.0,3.0,0.0,37.0,7.0,24.0,6.0,2.0,0.0,1.0,1.0,123.0,18.0,50.0,18.0,31.0,57.0,49.0,17.0,32.0,6.0,6.0,1.0,3.0,1.14,6.0,6.0,1.0,0.0,13
183,m_anaddb_dataset.F90,61.0,61.0,1.0,384.0,50.0,286.0,48.0,5.0,1.0,1.0,5.0,2275.0,293.0,1558.0,337.0,1220.0,435.0,1256.0,163.0,1093.0,231.0,231.0,1.0,4.0,0.28,309.0,309.0,5.0,0.0,28
184,psp9in.F90,2.0,2.0,0.0,143.0,17.0,67.0,63.0,4.0,0.0,1.0,1.0,654.0,71.0,272.0,30.0,12.0,333.0,53.0,23.0,30.0,11.0,11.0,1.0,1.0,1.22,11.0,11.0,1.0,0.0,23
185,write_irreg_array_ok.f90,5.0,5.0,1.0,62.0,9.0,50.0,3.0,2.0,0.0,1.0,2.0,112.0,16.0,90.0,20.0,70.0,6.0,87.0,20.0,67.0,8.0,8.0,1.0,1.0,0.07,10.0,10.0,2.0,0.0,0
186,getgsc.F90,12.0,12.0,3.0,136.0,24.0,90.0,24.0,1.0,0.0,1.0,1.0,198.0,27.0,92.0,38.0,53.0,83.0,90.0,26.0,64.0,12.0,12.0,3.0,2.0,0.9,12.0,12.0,3.0,0.0,34
187,outxfhist.F90,19.0,19.0,1.0,245.0,39.0,160.0,47.0,1.0,0.0,1.0,1.0,296.0,42.0,162.0,25.0,64.0,95.0,76.0,16.0,60.0,19.0,19.0,1.0,3.0,0.59,19.0,19.0,1.0,0.0,7
188,m_paral_pert.F90,11.0,11.0,1.0,108.0,15.0,74.0,19.0,6.0,1.0,1.0,6.0,946.0,122.0,473.0,154.0,318.0,358.0,357.0,100.0,257.0,28.0,28.0,4.0,3.0,0.76,66.0,66.0,11.0,0.0,32
189,m_tools_lotf.F90,1.0,1.0,1.0,24.0,4.0,9.0,10.0,4.0,1.0,1.0,4.0,200.0,35.0,52.0,37.0,14.0,115.0,42.0,31.0,11.0,4.0,4.0,1.0,1.0,2.21,7.0,7.0,4.0,0.0,7
190,initmpi_img.F90,36.0,36.0,1.0,301.0,19.0,177.0,111.0,1.0,0.0,1.0,1.0,351.0,22.0,179.0,39.0,139.0,158.0,152.0,18.0,134.0,36.0,36.0,1.0,6.0,0.88,36.0,36.0,1.0,0.0,24
191,dfptnl_mv.F90,35.0,35.0,6.0,657.0,147.0,322.0,204.0,1.0,0.0,1.0,1.0,745.0,151.0,324.0,68.0,210.0,288.0,207.0,41.0,166.0,35.0,35.0,6.0,8.0,0.89,35.0,35.0,6.0,0.0,21
192,psp8in.F90,22.0,22.0,13.0,215.0,26.0,112.0,78.0,2.0,0.0,1.0,1.0,504.0,55.0,227.0,50.0,176.0,227.0,188.0,29.0,159.0,45.0,45.0,26.0,5.0,1.0,45.0,45.0,26.0,0.0,18
193,wvl_prcref.F90,13.0,13.0,1.0,94.0,18.0,56.0,21.0,1.0,0.0,1.0,1.0,132.0,21.0,58.0,22.0,35.0,56.0,56.0,17.0,39.0,13.0,13.0,1.0,5.0,0.97,13.0,13.0,1.0,0.0,7
194,clnup1.F90,7.0,7.0,0.0,84.0,13.0,59.0,12.0,2.0,0.0,1.0,1.0,247.0,30.0,121.0,45.0,71.0,100.0,103.0,38.0,65.0,15.0,15.0,1.0,3.0,0.83,15.0,15.0,1.0,0.0,13
195,m_dfti.F90,2.0,2.0,1.0,49.0,11.0,22.0,17.0,25.0,1.0,1.0,25.0,2583.0,446.0,707.0,321.0,149.0,1477.0,386.0,241.0,145.0,31.0,25.0,1.0,5.0,2.09,61.0,52.0,25.0,0.0,27
196,dfti_c2c_ip.finc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,25.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0
197,dfti_c2c_op.finc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,29.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0
198,testcode_ctqmc.F90,21.0,21.0,1.0,261.0,28.0,179.0,55.0,1.0,0.0,1.0,1.0,312.0,31.0,181.0,35.0,145.0,103.0,173.0,29.0,144.0,21.0,21.0,1.0,3.0,0.57,21.0,21.0,1.0,0.0,7
199,m_eprenorms.F90,4.0,4.0,1.0,49.0,11.0,25.0,12.0,5.0,1.0,1.0,5.0,479.0,96.0,161.0,88.0,57.0,228.0,124.0,67.0,57.0,9.0,9.0,1.0,4.0,1.42,21.0,21.0,5.0,0.0,24
200,opernlb_ylm.F90,271.0,271.0,1.0,1134.0,91.0,853.0,227.0,1.0,0.0,1.0,1.0,1254.0,95.0,855.0,47.0,805.0,343.0,885.0,26.0,859.0,271.0,271.0,1.0,10.0,0.4,271.0,271.0,1.0,0.0,24
201,psp6in.F90,12.0,12.0,5.0,134.0,18.0,76.0,41.0,2.0,0.0,1.0,1.0,341.0,40.0,155.0,45.0,109.0,151.0,130.0,24.0,106.0,25.0,25.0,10.0,4.0,0.97,25.0,25.0,10.0,0.0,20
202,ptg_C1.F90,2.0,2.0,1.0,46.0,6.0,28.0,12.0,1.0,0.0,1.0,1.0,86.0,10.0,30.0,17.0,12.0,48.0,24.0,11.0,13.0,2.0,2.0,1.0,1.0,1.6,2.0,2.0,1.0,0.0,18
203,lin_interpq_gam.F90,3.0,3.0,1.0,52.0,11.0,28.0,13.0,1.0,0.0,1.0,1.0,93.0,14.0,30.0,19.0,10.0,51.0,27.0,17.0,10.0,3.0,3.0,1.0,1.0,1.7,3.0,3.0,1.0,0.0,23
204,init_occ_ent.F90,50.0,50.0,1.0,523.0,69.0,340.0,115.0,1.0,0.0,1.0,1.0,557.0,72.0,342.0,50.0,291.0,146.0,294.0,29.0,265.0,50.0,50.0,1.0,5.0,0.43,50.0,50.0,1.0,0.0,12
205,pawxenergy.F90,10.0,10.0,1.0,94.0,14.0,64.0,19.0,1.0,0.0,1.0,1.0,134.0,17.0,66.0,22.0,43.0,56.0,77.0,19.0,58.0,10.0,10.0,1.0,6.0,0.85,10.0,10.0,1.0,0.0,7
206,m_time.F90,6.0,5.0,3.0,55.0,12.0,28.0,15.0,6.0,1.0,1.0,6.0,557.0,101.0,190.0,70.0,102.0,276.0,181.0,65.0,116.0,17.0,15.0,17.0,2.0,1.45,37.0,34.0,22.0,0.0,23
