index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
50,FIREEnergyMinimizerGPU.h,0.0,1.0,0.0,15.0,28.0,72.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,106.0,15.0,20.0,15.0,0.0,72.0,1.0,8.0,14.0,17.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.60,1.0,1.0,1.0,1.0,0.0
51,AllPairPotentials.h,0.0,0.0,0.0,12.0,53.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,11.0,13.0,13.0,0.0,66.0,32.0,27.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0
52,NeighborList.h,0.0,5.0,0.0,82.0,206.0,271.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,18.0,516.0,81.0,166.0,99.0,25.0,260.0,28.0,24.0,100.0,120.0,96.0,0.0,24.0,2.0,2.0,2.0,1.0,1.0,1.57,19.0,19.0,20.0,18.0,0.0
53,ComputeThermo.h,1.0,12.0,1.0,31.0,122.0,115.0,1.0,1.0,1.0,1.0,14.0,1.0,10.0,1.0,1.0,7.0,263.0,30.0,88.0,31.0,31.0,113.0,11.0,26.0,43.0,53.0,29.0,0.0,24.0,2.0,2.0,2.0,1.0,1.0,1.28,10.0,10.0,10.0,7.0,0.0
54,boost_utf_configure.h,0.0,0.0,0.0,15.0,22.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,15.0,3.0,3.0,3.0,81.0,1.0,19.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.00,0.0,0.0,0.0,0.0,0.0
56,test_nvt_integrator_mpi.cc,19.0,83.0,8.0,47.0,196.0,66.0,12.0,12.0,12.0,1.0,109.0,19.0,76.0,8.0,0.0,2.0,309.0,47.0,153.0,48.0,104.0,65.0,20.0,29.0,105.0,130.0,49.0,0.0,81.0,23.0,23.0,23.0,1.0,5.0,0.42,24.0,24.0,24.0,2.0,0.0
57,System.h,0.0,8.0,0.0,81.0,223.0,222.0,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,14.0,492.0,79.0,195.0,91.0,54.0,217.0,14.0,21.0,107.0,129.0,83.0,0.0,46.0,5.0,5.0,5.0,1.0,3.0,1.11,22.0,22.0,22.0,14.0,0.0
58,TwoStepNVT.h,0.0,5.0,0.0,19.0,50.0,88.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,150.0,19.0,37.0,23.0,7.0,86.0,3.0,11.0,19.0,22.0,18.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.32,3.0,3.0,3.0,3.0,0.0
59,IntegratorTwoStep.h,0.0,0.0,0.0,24.0,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,24.0,24.0,20.0,0.0,87.0,5.0,10.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0
60,NeighborListBinned.h,0.0,0.0,0.0,13.0,24.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,13.0,16.0,12.0,1.0,64.0,1.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00,0.0,0.0,0.0,0.0,0.0
61,RandomGenerator.h,0.0,2.0,0.0,40.0,124.0,186.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,8.0,311.0,40.0,111.0,84.0,5.0,186.0,1.0,13.0,66.0,74.0,72.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.68,8.0,8.0,8.0,8.0,0.0
63,Communicator.h,0.0,0.0,0.0,97.0,277.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,3.0,0.0,0.0,0.0,53.0,603.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
64,CellListGPU.h,0.0,4.0,0.0,12.0,24.0,65.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,100.0,12.0,16.0,7.0,3.0,65.0,1.0,8.0,9.0,10.0,7.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,4.06,2.0,2.0,2.0,2.0,0.0
65,NeighborListGPUBinned.h,0.0,5.0,0.0,21.0,46.0,86.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,143.0,21.0,37.0,25.0,5.0,86.0,1.0,9.0,24.0,26.0,22.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.32,2.0,2.0,2.0,2.0,0.0
66,TwoStepNVTGPU.h,0.0,5.0,0.0,14.0,34.0,73.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,117.0,14.0,26.0,15.0,6.0,73.0,1.0,8.0,14.0,17.0,11.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.81,2.0,2.0,2.0,2.0,0.0
67,ComputeThermoGPU.h,0.0,0.0,0.0,11.0,26.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,11.0,16.0,12.0,1.0,64.0,3.0,9.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00,0.0,0.0,0.0,0.0,0.0
68,CommunicatorGPU.h,0.0,0.0,0.0,58.0,125.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,4.0,0.0,0.0,0.0,54.0,229.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
69,TwoStepBDNVT.cc,4.0,22.0,3.0,43.0,165.0,91.0,3.0,3.0,3.0,1.0,28.0,4.0,20.0,3.0,0.0,7.0,299.0,43.0,143.0,45.0,86.0,91.0,9.0,17.0,76.0,100.0,39.0,0.0,61.0,11.0,11.0,11.0,1.0,3.0,0.64,23.0,23.0,24.0,7.0,0.0
70,TwoStepBDNVT.h,0.0,4.0,0.0,16.0,42.0,82.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,131.0,16.0,33.0,23.0,3.0,82.0,1.0,9.0,18.0,20.0,18.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.48,2.0,2.0,2.0,2.0,0.0
71,System.cc,2.0,15.0,3.0,121.0,491.0,248.0,3.0,3.0,3.0,1.0,20.0,2.0,13.0,2.0,0.0,31.0,859.0,118.0,399.0,74.0,229.0,233.0,76.0,38.0,202.0,292.0,70.0,1.0,221.0,23.0,23.0,27.0,9.0,4.0,0.58,89.0,89.0,93.0,43.0,0.0
72,SignalHandler.h,0.0,0.0,0.0,8.0,9.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,8.0,2.0,1.0,0.0,57.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.50,0.0,0.0,0.0,0.0,0.0
74,ForceConstraint.cc,0.0,4.0,0.0,11.0,24.0,57.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,3.0,92.0,11.0,15.0,5.0,3.0,57.0,3.0,9.0,3.0,8.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.80,3.0,3.0,3.0,3.0,0.0
75,ForceConstraint.h,0.0,4.0,0.0,12.0,20.0,62.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,94.0,12.0,12.0,5.0,1.0,62.0,1.0,8.0,5.0,8.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,5.17,1.0,1.0,1.0,1.0,0.0
76,EvaluatorPairMorse.h,0.0,4.0,0.0,17.0,56.0,106.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,7.0,173.0,17.0,42.0,20.0,15.0,106.0,1.0,14.0,19.0,28.0,18.0,0.0,10.0,3.0,3.0,3.0,1.0,2.0,2.52,9.0,9.0,9.0,7.0,0.0
77,BondTablePotential.h,0.0,0.0,0.0,16.0,43.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,16.0,24.0,20.0,1.0,92.0,11.0,12.0,14.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0
78,EvaluatorPairLJ.h,0.0,4.0,0.0,17.0,55.0,157.0,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,7.0,224.0,17.0,41.0,19.0,15.0,157.0,1.0,14.0,18.0,27.0,17.0,0.0,10.0,3.0,3.0,4.0,1.0,2.0,3.83,9.0,9.0,10.0,7.0,0.0
79,nvt_rigid_updater_test.cc,20.0,66.0,5.0,62.0,183.0,76.0,6.0,6.0,6.0,1.0,91.0,20.0,65.0,5.0,0.0,2.0,321.0,60.0,134.0,56.0,96.0,74.0,22.0,36.0,109.0,123.0,57.0,0.0,66.0,11.0,11.0,11.0,1.0,4.0,0.55,12.0,12.0,12.0,2.0,0.0
80,TwoStepNVTRigid.h,0.0,0.0,0.0,17.0,30.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,17.0,21.0,17.0,1.0,75.0,1.0,9.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0
81,TwoStepNVTRigidGPU.h,0.0,1.0,0.0,13.0,27.0,66.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,101.0,13.0,20.0,16.0,1.0,66.0,1.0,7.0,10.0,12.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.30,1.0,1.0,1.0,1.0,0.0
83,Initializers.h,0.0,1.0,0.0,20.0,47.0,91.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,147.0,20.0,40.0,28.0,0.0,91.0,1.0,7.0,26.0,30.0,29.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.27,2.0,2.0,2.0,2.0,0.0
85,saruprng.h,0.0,6.0,1.0,80.0,245.0,128.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,1.0,1.0,30.0,438.0,80.0,232.0,106.0,103.0,128.0,4.0,13.0,131.0,165.0,87.0,0.0,78.0,6.0,6.0,6.0,1.0,3.0,0.55,37.0,37.0,37.0,30.0,0.0
